Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Total Profit $
Down,-0.570391311177933,1.71806888887424,-0.00999999999839929,-0.0181746411291337,-0.0185330844160949,0
Up,-0.574016528226432,1.69772642244875,0.00999999999839929,-0.0166505436098049,-0.017372385385675,0
Down,-0.57621444836213,1.69335943314438,-0.00999999999839929,-0.0166600877071492,-0.0173771678365688,0
Up,-0.628070297523691,1.37638724296095,0.00999999999839929,-0.0166505436097604,-0.0173723853856292,0
Up,-0.671937254031991,0.784730325154665,0.0200000000004366,-0.0166505245520282,-0.0174575254193266,0
Down,-0.651225202999666,1.55998075445858,-0.0100000000002183,-0.014041650678595,-0.01745993731427,0
Up,-0.650774424275806,1.60579537217108,0.0100000000002183,-0.0112746403445202,-0.015833219260045,0
Down,-0.621647111587363,2.27855778421836,-0.0100000000002183,-0.0108096261724191,-0.0164791664554749,0
Up,-0.60407709460464,2.46253596551441,0.0100000000002183,-0.00853680274166361,-0.0151735017935984,0
Up,-0.554762060734208,3.10467861784669,0.0900000000001455,-0.00819990264056081,-0.0148661711491187,0
Down,-0.501808323466452,4.16232760826672,-0.0100000000002183,-0.000452710274309709,-0.0148895147429619,0
Up,-0.49804559963096,4.24705554131165,0.0100000000002183,-4.76668400866316E-05,-0.0144945279835315,0
Up,-0.486075631625369,4.66039690078672,1.01000000000022,-0.000419176184755325,-0.0137786701316535,0
Down,-0.420145543682405,5.81973564324959,-0.0100000000002183,-0.000492403572021328,-0.0135649060702418,0
Up,-0.394438914597088,6.87164108964804,0.0100000000002183,-0.000905293026070897,-0.0128542464840304,0
Up,-0.361546430922679,13.2009830220127,0.709999999999127,-0.000512059701985645,-0.0128519313055939,0
Up,-0.332412610372032,13.1884139301421,0.290000000000873,-0.000841203144345215,-0.0119445113154728,0
Up,-0.314407680742058,12.5514460445565,0.180000000000291,-0.000969191797551616,-0.0118425207846348,0
Up,-0.313527429767676,12.4325606340088,0.819999999999709,-0.00105604012261873,-0.0118514407153557,0
Up,-0.316455968931039,11.9362407751897,0.219999999999345,-0.00142627470111512,-0.0120974181441137,0
Up,-0.317850464727303,11.8460540327796,0.780000000000655,-0.00141795848722031,-0.0116682986896329,0
Up,-0.330603927223371,11.1529367519406,0.989999999999782,-0.00174380012170113,-0.0118573493439783,0
Up,-0.332704363586666,10.9359874256408,0.0100000000002183,-0.00208546468378875,-0.0117240392512031,0
Up,-0.224312837094319,10.1339161506365,5.98999999999978,-0.00209362661123417,-0.011666887604438,0
Up,-0.200176951785833,10.0952909044641,23.9200000000001,-0.00409830347445386,-0.012199253591096,0
Down,-0.19915720953871,10.0952909044641,-10.619999999999,-0.0129029928927508,-0.0198881502109741,0
Down,-0.193072708672408,10.17428667364,-0.0100000000002183,-0.00900658715860447,-0.0152473338916342,0
Up,-0.187720870885068,10.1930070105421,0.0100000000002183,-0.0087215693622137,-0.0149998726767762,0
Down,-0.0990034102764353,7.42934752243293,-0.0100000000002183,-0.00797726291935165,-0.0138810624094053,0
Up,-0.0887073476000056,6.21477678749585,0.0100000000002183,-0.00820853587414023,-0.0142749534734766,0
Up,0.133161679893181,6.15015644034974,3.68999999999869,-0.00775249727310794,-0.013117312202547,0
Up,0.206845483248931,6.15015644034974,8.55000000000109,-0.00892399112316336,-0.0141847311270801,0
Down,0.211531042844147,5.83037445563991,-0.0100000000002183,-0.00996579279072025,-0.013807809022639,0
Up,0.157434841703097,5.02422513836344,0.0100000000002183,-0.00996580414355321,-0.0132060406399916,0
Down,0.154349897838041,4.97344077424071,-0.0100000000002183,-0.0104640824269631,-0.0128643192393734,0
Up,0.138742251522374,4.75353941519982,0.0100000000002183,-0.0102060847207999,-0.0103301670906165,0
Down,0.132228509078824,4.6737493616906,-0.0100000000002183,-0.0104640824269359,-0.010457688387889,0
Up,0.12417735461088,4.6437395381594,0.0100000000002183,-0.0102060847207734,-0.0103306869977811,0
Down,0.115552304344329,4.61881819640239,-0.0100000000002183,-0.0102116487207731,-0.01045626449695,0
Up,0.109441447625736,4.60616329732731,0.0100000000002183,-0.0102060847207468,-0.0104534538943486,0
Down,0.0173533768152183,4.54444572821699,-12.130000000001,-0.0102116487207466,-0.0103320739949589,0
Down,-0.106015537634219,4.53498053630818,-0.199999999998909,-0.0070152415177599,-0.00691170024402804,0
Up,-0.369277612472929,3.48022395113123,0.00999999999839929,-0.00695539355747565,-0.00685541336205596,0
Down,-0.540160304054452,2.08450506342249,-0.00999999999839929,-0.0066296196730846,-0.00654893472610587,0
Up,-0.719561288348523,-0.503060143492713,0.00999999999839929,-0.00678853762862602,-0.00669022268018978,0
Down,-0.787338714117277,-0.889271969174862,-0.00999999999839929,-0.00647278432381701,-0.00639838450400251,0
Up,-0.795778638766469,-0.896717163668983,0.00999999999839929,-0.00632308505815648,-0.00632178618911789,0
Down,-0.815153114766863,-0.921745112967636,-0.00999999999839929,-0.00632827332724482,-0.00625460058401615,0
Down,-0.814967991454324,-0.92131637609134,-0.200000000000728,-0.00646481725276064,-0.00645551376367312,0
Up,-0.81465941426959,-0.921225373354267,0.0100000000002183,-0.00641445981507781,-0.00633022004842519,0
Down,-0.820574045060117,-0.939117520175551,-0.0100000000002183,-0.00641445250995231,-0.00619883478451563,0
Down,-0.823131687381243,-0.943486576095486,-2.54000000000087,-0.00641445981506103,-0.00619884184349802,0
Down,-0.823262736534716,-0.943101311261614,-0.459999999999127,-0.00573848846592078,-0.00550059805525495,0
Down,-0.824017434325289,-0.94424622268011,-2,-0.00559259126631963,-0.0053414181235738,0
Up,-0.823100771241279,-0.94213413121154,0.0100000000002183,-0.0049471910760904,-0.0047544554476375,0
Down,-0.820710812776674,-0.939726546980358,-0.0100000000002183,-0.00483978796539731,-0.00472294919960654,0
Down,-0.819058589765453,-0.939503345810015,-15.7000000000007,-0.00473209581474049,-0.00456937232525811,0
Up,-0.802994349292497,-0.928029484263402,11.9200000000001,-0.000841967117556546,-0.000725183564653062,0
Down,-0.797859404558769,-0.928643866141808,-10.7899999999991,-0.0037217714807063,-0.00360990444944269,0
Up,-0.794123015076921,-0.927339735663888,0.0399999999990541,-0.00109988836203444,-0.000988021458617737,0
Up,-0.774271866953182,-0.3195703008107,9.01000000000022,-0.00106665338329114,-0.00105472457227154,0
Down,-0.752892801059692,-0.315300407827019,-4.03999999999905,-0.00497277303796088,-0.00310393250027885,0
Down,-0.750372693687403,-0.3149199918945,-0.0100000000002183,-0.00217953314521724,-0.00217953314521724,0
Up,-0.67310457688771,8.18691062082168,0.0100000000002183,-0.00098266245589101,-0.001946365840098,0
Down,-0.595238082879448,18.1271233525458,-0.0100000000002183,-0.000566329469101266,-0.00195093506866684,0
Up,-0.585033134084675,18.128679008211,0.0100000000002183,-0.00280052831034777,-0.00194636584009311,0
Down,-0.573755136897976,18.2349520089256,-0.0100000000002183,-0.00260969862112766,-0.00178636364009055,0
Up,-0.557065783859658,18.2446797931335,0.0100000000002183,-0.00250176762824671,-0.00171779979230458,0
Down,-0.237595831919643,4.40955495310551,-0.0100000000002183,-0.00239371461328377,-0.00167894515094824,0
Up,-0.247842624808837,4.36639412027284,0.0100000000002183,-0.00222328275171288,-0.00148925834051727,0
Down,-0.432314435060549,2.67285891561652,-0.0100000000002183,-0.00212041453040962,-0.00144126763176589,0
Up,-0.577602274649824,1.75731564506813,0.0100000000002183,-0.00108684796413143,-0.00126074362796347,0
Down,-0.659393612255368,0.798778721120311,-0.0100000000002183,-0.00092573124362957,-0.00103681898504338,0
Down,-0.756442763333442,-0.657240435934235,-2.29000000000087,-0.000936333904028333,-0.00103225080089242,0
Down,-0.857504515095628,-0.900972549633678,-6.14999999999964,0.00125646907698027,0.000859191219128919,0
Down,-0.858117488537378,-0.905351844586654,-17.5100000000002,0.00772511323559089,0.00772511323559089,0
Up,-0.427879311794562,-0.900460052705066,16.0799999999999,0.00930934596185784,0.00930934596185784,0
Down,-0.410196569710099,-0.902313679307778,-13.1899999999987,0.00585860804529862,0.00629791492637345,0
Up,-0.339415228376748,-0.902155991701164,6.01999999999862,0.00900197578799384,0.0105636762853562,0
Up,-0.133933244044184,0.954698104904553,0.0100000000002183,0.00844248103797282,0.00901671679444116,0
Down,0.152436325223718,16.8837568259104,-0.0100000000002183,0.0109247523593445,0.0094087371964365,0
Up,0.184988641732724,19.6041378412324,1.40000000000146,0.0111700668180162,0.00855360177835644,0
Up,0.214600227137197,19.7832011104304,2.19999999999891,0.0108116316395026,0.00925474377734554,0
Down,-0.10552267480521,21.0499393175519,-0.0100000000002183,0.0102549701220066,0.00869555462272606,0
Up,-0.157155737857378,21.3414395686285,0.0100000000002183,0.00752372256043678,0.00918292693021702,0
Down,-0.35752165935551,2.22075470838384,-0.0100000000002183,0.00783234392618079,0.00905125054500183,0
Up,-0.403092333346206,1.72685954469885,0.0100000000002183,0.00823985732787243,0.00872665357268407,0
Down,-0.417945662657081,6.81898087209744,-0.0100000000002183,0.00839069555786036,0.00819338865614716,0
Up,-0.419914788642539,7.17943895630874,0.0100000000002183,0.00862056168965217,0.00842099314780692,0
Down,-0.545710869402133,6.22532289017313,-0.0100000000002183,0.0078349719837544,0.00841786505944887,0
Up,-0.528495807758449,6.25710495096602,0.0100000000002183,0.00748778484990474,0.00878352393761122,0
Down,-0.509020957272756,6.43149825818719,-0.0100000000002183,0.00243481907307229,0.00672074063123928,0
Up,-0.48910899421059,6.60580215775975,0.0100000000002183,0.00644385211348705,0.005641825050052,0
Down,-0.687796091634185,-0.644619575378969,-0.0100000000002183,0.00281948273529421,0.00649455054479193,0
Up,-0.754736249928478,-0.819611763224815,0.0100000000002183,0.00604134354995555,0.00431039154757865,0
Down,-0.762825778660994,-0.830221279639326,-0.0100000000002183,0.00528083853017924,0.00553862212571775,0
Up,-0.769382683867766,-0.840849727248197,0.0100000000002183,0.00510862228545683,0.00544669156446436,0
Down,-0.774779404929454,-0.849574263606581,-0.0100000000002183,0.00528083853016507,0.0054428090164662,0
Up,-0.78350387954686,-0.868508339399802,0.0100000000002183,0.00510862228544314,0.00535400751638789,0
Down,-0.790146591527703,-0.888324566955861,-0.0100000000002183,0.00510100472200755,0.00540223861985901,0
Up,-0.769224792737853,-0.843628393193501,0.0100000000002183,0.00528084458548607,0.00550128908919252,0
Down,-0.762741275097371,-0.828270116566862,-0.0100000000002183,0.00546536220679207,0.00559179085441423,0
Up,-0.751623574365545,-0.805227770453578,0.0100000000002183,0.0052808445854719,0.00508987130875383,0
Down,-0.726713011435638,-0.76307087872861,-0.0100000000002183,0.00202312409788098,0.00499183740245634,0
Up,-0.52372940143367,-0.264313013222565,0.0100000000002183,-0.00511973887455069,0.00459776786899192,0
Up,-0.150380205667131,0.751004149186875,0.0100000000002183,-0.00407757701028345,0.00485107624537828,0
Down,0.14116365899548,1.6350484473587,-0.0100000000002183,-0.00158381945867985,0.00512971302294353,0
Up,0.151146798639918,1.66754243087027,0.0100000000002183,-6.53865850352986E-11,0.00199713358509564,0
Down,0.439989470964175,4.00714818968231,-0.0100000000002183,-9.52933109597357E-06,0.00195404205910352,0
Up,0.445406015328539,4.46576900887254,0.0100000000002183,-4.97185903413705E-06,0.00340320702954274,0
Up,0.482479725222229,6.66410246995326,0.100000000000364,-1.03956279786453E-05,0.00339812865682484,0
Up,0.617529067680683,50.4088095899801,0.770000000000437,-6.53435362966507E-05,0.00353224313544552,0
Up,0.722142052195827,50.3320764713606,3.20999999999913,-0.000479180652579987,0.0033248220576544,0
Up,0.919739940977281,50.5130916808341,0.920000000000073,-0.00223238966725603,0.00253010263070981,0
Down,1.67436211429599,54.3733102149662,-0.0100000000002183,-0.00272767728693631,0.00228245463979513,0
Up,1.9972991211993,58.9941450786506,0.0100000000002183,-0.00272768040475607,0.00170041381618796,0
Up,2.82660256014793,59.9538117563032,8.5,-0.00286977871070015,-1.54572624813597E-05,0
Up,2.81136021603845,60.0184791257755,7.21999999999935,-0.00772120400187926,-0.00284377473996511,0
Up,2.56087138843032,58.953642305872,0.8700000000008,-0.0118486318998329,-0.00867382163906777,0.0203900000000012
Down,2.06714801840255,13.5860981034559,-0.0100000000002183,-0.0123391656400945,-0.00738072479863407,0.0203900000000012
Up,1.99011683638192,13.286689525626,0.0100000000002183,-0.0129825917490784,-0.00715349569347496,0.0203900000000012
Up,0.477573964629551,7.5531285429178,6.38999999999942,-0.0123391656400618,-0.00697299758771268,0.0203900000000012
Down,0.463905500201028,7.24147847308413,-0.0100000000002183,-0.0168249307344779,-0.00841547464345575,0.0203900000000012
Up,0.454067631984821,5.15374354780269,0.0100000000002183,-0.0168249499363174,-0.00840946575732848,0.0203900000000012
Down,0.487999400938323,5.41933707135538,-0.0100000000002183,-0.0168249307344329,-0.00841547464343325,0.0203900000000012
Up,0.507988256056707,5.6616018425918,4.84000000000015,-0.0159779848800334,-0.00819677051530532,0.0203900000000012
Up,0.44607408255166,5.52690713491905,1.06999999999971,-0.0187307402208914,-0.00960843991752063,0.0203900000000012
Up,0.478629505649714,5.98317352250214,0.1200000000008,-0.0193459492072906,-0.00967297463633859,0.0203900000000012
Down,0.544520659820357,10.2448155999087,-0.0100000000002183,-0.0194085774960823,-0.00995604877659288,0.0203900000000012
Up,0.528751350975035,14.7875923758719,6.06999999999971,-0.0194085996394694,-0.00970429985242799,0.0203900000000012
Down,0.503713157142501,14.9337987712051,-0.0100000000002183,-0.0228599995844486,-0.0114357173843432,0.0203900000000012
Up,0.453080762492877,14.5741099653276,0.0100000000002183,-0.021766007717795,-0.0111540211160598,0.0203900000000012
Down,0.216254850401898,12.0855703582389,-0.0100000000002183,-0.021716975297194,-0.0111540083947323,0.0203900000000012
Up,0.199216775389124,12.0742891225903,0.0100000000002183,-0.0205217341372438,-0.0111540211160305,0.0203900000000012
Down,-0.0089004309785849,10.8936333442225,-0.0100000000002183,-0.0195499291661775,-0.0108911594167168,0.0203900000000012
Up,-0.103382412410017,10.1955315941525,0.0100000000002183,-0.0190437757877087,-0.0108857265373225,0.0203900000000012
Down,-0.138496552059286,10.1627594104979,-0.0100000000002183,-0.0181833236948516,-0.0103961067189018,0.0203900000000012
Up,-0.203263130495889,9.89674604699946,0.0100000000002183,-0.018183344426625,-0.0101625525781422,0.0203900000000012
Down,-0.22497561516545,9.76370997196738,-0.0100000000002183,-0.0173977133535044,-0.0101625409875994,0.0203900000000012
Up,-0.246781180657859,9.9463588511618,0.0100000000002183,-0.0173877952900185,-0.0101625525781156,0.0203900000000012
Up,-0.266936754173469,10.9867558409474,2.93000000000029,-0.0131691419248876,-0.0099441020817403,0.0203900000000012
Down,-0.222512485725241,11.1539334110713,-0.0100000000002183,-0.0110351362947178,-0.0106666613416833,0.0203900000000012
Up,-0.179463442290925,11.3233696732102,0.0100000000002183,-0.0105986659561128,-0.0104372900011496,0.0203900000000012
Up,0.0367867681357362,12.4293356090612,0.0100000000002183,-0.0106085729661782,-0.0104421441071365,0.0203900000000012
Up,0.39411542126353,18.2884382540357,0.5,-0.0101712904118959,-0.0100159227247002,0.0203900000000012
Up,0.417058965530877,18.7003902858101,0.3799999999992,-0.00960332604393706,-0.00965909920316716,0.0203900000000012
Up,0.505480487933925,20.5888414758838,1.1200000000008,-0.00977401457160802,-0.00964217310027988,0.0203900000000012
Down,0.767946374578925,42.540239288325,-0.0100000000002183,-0.0102597571158961,-0.0101187506183514,0.0203900000000012
Up,0.784031827402405,44.8378443717388,0.0100000000002183,-0.00745190569561187,-0.0101185998788323,0.0203900000000012
Up,0.894541171978481,131.021347371136,2,-0.00746066539275644,-0.00992981837593215,0.0203900000000012
Up,0.811212069027016,131.063416013185,1.26000000000022,-0.0083314016262834,-0.0107552186951115,0.0203900000000012
Down,0.770257179153114,130.482027500257,-0.0100000000002183,-0.00888698610876926,-0.0113020322199321,0.0203900000000012
Up,0.795165661588643,129.942649508767,3.88999999999942,-0.00676070989834021,-0.0107942792342699,0.0203900000000012
Down,0.745442683782779,125.934165215287,-0.0100000000002183,-0.00825840760402174,-0.0125291092127557,0.0203900000000012
Up,0.692325934176212,124.01879383265,0.0100000000002183,-0.00825841699932317,-0.0118949353870659,0.0203900000000012
Up,0.575121565010495,38.4765961025119,0.860000000000582,-0.00794515763152942,-0.0120563126410982,0.0203900000000012
Down,-0.154198365859571,1.09635781162704,-0.860000000000582,-0.00801296306894192,-0.0115883688546176,0.0203900000000012
Down,-0.172604692819906,1.03638509247278,-0.0100000000002183,-0.00529025128986893,-0.0114700411387757,0.0203900000000012
Up,-0.315861178910777,0.589308204085575,0.0100000000002183,-0.00528150117247204,-0.0116550068456103,0.0203900000000012
Down,-0.336098954837714,0.51598085544857,-0.0100000000002183,-0.0050901001452207,-0.0108156668378833,0.0203900000000012
Up,-0.379762502567414,0.306816963119379,0.0100000000002183,-0.004904251093339,-0.0106164281835737,0.0203900000000012
Down,-0.426192895125667,0.0850738215795227,-0.0100000000002183,-0.00458488445983433,-0.0106269149363562,0.0203900000000012
Up,-0.660380321796164,-0.707785593171338,0.0100000000002183,-0.00457730102475703,-0.0104782723711781,0.0203900000000012
Down,-0.807441984316512,-0.955884448586339,-0.0100000000002183,-0.00458488445982249,-0.00913303621076796,0.0203900000000012
Down,-0.811907937844175,-0.965630327180955,-0.0299999999988358,-0.00490425109331362,-0.00942523647332819,0.0203900000000012
Up,-0.81306668603391,-0.968210232321785,0.0100000000002183,-0.00456972800158699,-0.00894452799439338,0.0203900000000012
Down,-0.813677816407434,-0.990861631139238,-0.0100000000002183,-0.0044259843184497,-0.00865965185329117,0.0203900000000012
Down,-0.818532586547162,-0.969603809971364,-7.09000000000015,-0.00441864549780568,-0.0070432562703707,0.0203900000000012
Up,-0.818058580147157,-0.935955496533551,0.0100000000002183,-0.00187944229511701,-0.00320967035534884,0.0203900000000012
Up,-0.669387067900296,-0.331842863370972,7.04999999999927,-0.00182248497957592,-0.00300149026739439,0.0203900000000012
Up,-0.656793666268824,-0.331842863370972,8.56999999999971,-0.00455672099679079,-0.00568222388886476,0.0203900000000012
Up,-0.507450880143164,0.271795647706166,3.25,-0.00755227192168509,-0.00887627639830325,0.0203900000000012
Up,0.0428629138883108,2.80028558519204,10.75,-0.00846964353051864,-0.00834254065603617,0.0203900000000012
Up,0.0879185646125018,2.87539102935012,0.350000000000364,-0.0123999493419194,-0.0133316002700495,0.0203900000000012
Up,0.104993581876408,2.86179711740945,0.0100000000002183,-0.0123405989711925,-0.0134699708753948,0.0203900000000012
Down,0.195852324281015,2.54651089049442,-0.0100000000002183,-0.0121954109205906,-0.0134738195221057,0.0203900000000012
Down,0.0890904635801254,2.14692284728093,-0.0900000000001455,-0.012175854569102,-0.0143886629133264,0.0203900000000012
Down,-0.199441891337601,-0.0950165336320641,-0.399999999999636,-0.012135348315802,-0.0112196382752503,0.0203900000000012
Up,-0.202394154704465,-0.105988187757576,0.0100000000002183,-0.0110433413068308,-0.00842500078645832,0.0203900000000012
Down,-0.285357676438315,-0.36344316535376,-0.0100000000002183,-0.0110517527356464,-0.00827801310697888,0.0203900000000012
Up,-0.296091577987943,-0.397017993742812,0.0100000000002183,-0.00940909112963649,-0.00714669630924489,0.0203900000000012
Down,-0.356884360199552,-0.606382017227156,-0.0100000000002183,-0.00941750070074798,-0.00717190018258861,0.0203900000000012
Up,-0.440464289883948,-0.905098297929204,0.0100000000002183,-0.00940909112961223,-0.00724957794368048,0.0203900000000012
Down,0.192479015741274,0.191058755489726,-0.0100000000002183,-0.0090512200433484,-0.00725378562382532,0.0203900000000012
Up,0.463192966007369,0.915996619497445,0.0100000000002183,-0.00977531455176573,-0.00738422309141872,0.0203900000000012
Down,1.21854204590094,4.67895240337077,-0.0100000000002183,-0.00941746531327602,-0.00739278884282145,0.0203900000000012
Up,1.26170807808176,4.71130988168655,0.0100000000002183,-0.00977531455174054,-0.00767380046501212,0.0203900000000012
Up,1.45933579003041,4.8249846506175,20.4400000000005,-0.00977530346235045,-0.00768270212823456,0.0203900000000012
Up,1.50038560067578,4.87256250815775,0.00999999999839929,-0.0194366718853107,-0.0124669900184688,0.0203900000000012
Down,1.51876822784005,5.07871840621615,-0.00999999999839929,-0.0194457437300799,-0.0124715290670097,0.0203900000000012
Up,1.45800585617827,5.09001660643866,0.00999999999839929,-0.0194548596351289,-0.0122203211419222,0.0203900000000012
Down,1.37677375694087,4.89568956999106,-0.00999999999839929,-0.0187109466803841,-0.0113482797420173,0.0203900000000012
Up,1.3346799531269,4.80798843582185,0.00999999999839929,-0.0187022237377637,-0.0115685900539753,0.0203900000000012
Down,1.08588369368708,4.06696303918799,-0.00999999999839929,-0.0187109466803358,-0.011573013122886,0.0203900000000012
Up,0.516082226857721,0.408822063726854,0.00999999999839929,-0.0218063935559163,-0.011564127635773,0.0203900000000012
Down,0.0752942815100717,0.0333082946618593,-0.00999999999839929,-0.0218063688366248,-0.0114592215889463,0.0203900000000012
Up,-0.15611060766975,-0.326089178369896,0.00999999999839929,-0.014680037847047,-0.0118175127746337,0.0203900000000012
Down,-0.15134234196816,-0.330253409881173,-0.00999999999839929,-0.00959992600551203,-0.0115848264184426,0.0203900000000012
Up,-0.0209927128006738,-0.186391179062553,0.00999999999839929,-0.00942986189600333,-0.0113411191454793,0.0203900000000012
Down,0.0225150169974578,-0.137471099149962,-0.00999999999839929,-0.00942985122927009,-0.0112823267035993,0.0203900000000012
Up,0.0422131105821213,-0.114078784413404,0.00999999999839929,-0.00942986189597881,-0.0108171940595896,0.0203900000000012
Up,0.483200099470665,0.584556531362994,10.0400000000009,-0.00905719233261015,-0.0106031126346331,0.0203900000000012
Down,0.760700696799847,1.17526181402757,-0.0100000000002183,-0.0143983579581471,-0.0124941609307212,0.0203900000000012
Up,0.71409245323448,1.12419361007255,0.0100000000002183,-0.0150194607181165,-0.0125471734562974,0.0203900000000012
Down,0.419552763179142,0.809069955007568,-0.0100000000002183,-0.0143983579581096,-0.0127575552292754,0.0203900000000012
Up,0.324040806812119,0.68933467431382,0.0100000000002183,-0.0150194607180774,-0.0127575696751729,0.0203900000000012
Down,0.13740383315206,0.439702062846847,-10.0499999999993,-0.0143983579580722,-0.0122368386919104,0.0203900000000012
Up,-0.005146806671008,0.230463038602118,0.00999999999839929,-0.00859263959586708,-0.00702804626346236,0.0203900000000012
