Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Double Derivative,Total Profit $
Up,,,8884.73,,,0,
Up,,,0.300000000001091,,,0,0
Up,,,0.0100000000002183,,,-3.26403095702865E-05,0
Down,,,-0.0100000000002183,,,-2.25097593875567E-06,0
Down,,,-0.0300000000006548,,,-2.25097847228461E-06,0
Down,,,-0.0599999999994907,,,-3.37648860926354E-06,0
Up,,,0.0199999999986176,,,9.00395442415824E-06,0
Up,,,0.0500000000010914,,,3.37648734283214E-06,0
Down,,,-0.0100000000002183,,,-6.75297848562462E-06,0
Down,,,-0.069999999999709,,,-6.75295568430823E-06,0
Up,,,0.069999999999709,,,1.57569557113213E-05,0
Up,,,0.0100000000002183,,,-6.75301648778159E-06,0
Down,,,-3.94000000000051,,,-0.000444569000063733,0
Up,,,3.93000000000029,,,0.000885957754254929,0
Up,,,0.0100000000002183,,,-0.000441388754191197,0
Down,,,-0.0100000000002183,,,-2.25098353923148E-06,0
Up,,,0.0100000000002183,,,2.25098353923148E-06,0
Down,,,-0.0100000000002183,,,-2.25098353923148E-06,0
Up,,,0.0300000000006548,,,4.5019683451164E-06,0
Up,3.10260129029237,19.1244943758253,0.0100000000002183,,,-2.25098860617834E-06,0
Down,3.14307344101644,20.2779029666184,-0.0100000000002183,,,-2.25097593875567E-06,0
Up,3.6611627176833,36.5006351981611,0.969999999999345,,,0.000110297881801724,0
Up,3.86949355669574,39.3258818815638,1.32999999999993,,,4.05012494686385E-05,0
Down,3.89387967302681,39.5641405977163,-0.0100000000002183,,,-0.000150798841265898,0
Up,3.98213981727319,41.3159011927793,0.0100000000002183,,,2.25039592915977E-06,0
Up,4.06711292143867,43.1871623334365,0.670000000000073,,,7.42630226115981E-05,0
Up,4.24441618665409,44.7198145063565,0.8799999999992,,,2.36216797808719E-05,0
Up,4.33016219994669,44.8768845356989,1.44000000000051,,,6.29902610100874E-05,0
Up,4.33068956543273,44.8768845356989,4.88999999999942,,,0.000388036282132243,0
