Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Total Profit $
Up,-0.319979065258527,0.493777091532065,1.57000000000153,-0.0186148835623064,-0.0152875334494932,0
Up,-0.314617959953079,0.51146358822935,0.479999999999563,-0.0185367220549579,-0.0153166930272388,0
Up,-0.278169564312168,0.665212175964808,10.7299999999996,-0.0181121239062516,-0.0152323513386273,0
Down,-0.239157696729178,0.857741847764577,-0.0100000000002183,-0.0215728113886919,-0.0184501673182373,0
Up,-0.212676425059407,0.940381265490604,0.0100000000002183,-0.0202977428493498,-0.0173618456909369,0
Down,-0.155902207332911,1.22892405284179,-0.0100000000002183,-0.0197207501200872,-0.0169970128517262,0
Up,-0.123597515106243,1.42871737018318,0.0100000000002183,-0.0191700904717771,-0.0168704792552798,0
Up,-0.0590431797534507,3.07498180894278,8,-0.0221457283644713,-0.0178457261149652,0
Up,-0.0505948235769158,3.08635458061318,1.39999999999964,-0.0236152904838761,-0.0194201728982256,0
Down,-0.0234803397923189,3.46085513500748,-0.0100000000002183,-0.02326075026287,-0.0221170944811388,0
Up,-0.0100836873504889,3.69392316146427,2.90999999999985,-0.020835736301306,-0.021399912375281,0
Up,-0.00090725016444544,3.70690727336979,3.70000000000073,-0.0226630336146813,-0.0219966969188314,0
Up,0.098184374015078,5.86094868676828,4.77000000000044,-0.0201377055324182,-0.0227599920637007,0
Up,0.116495350217942,5.894650656863,10.2299999999996,-0.0220303888469809,-0.0237388888442505,0
Up,0.131314880366693,5.97545311225281,1.48999999999978,-0.0236195852492998,-0.0258437935552662,0
Up,0.140113247234839,6.00609694128594,0.0100000000002183,-0.0234062826769397,-0.0261476682975246,0
Up,0.156556321236883,6.14241590281582,3.5,-0.0219545292759272,-0.0244877366206151,0
Up,0.162141531367614,6.72166604968825,0.0200000000004366,-0.0224741792037265,-0.0251210992770197,0
Up,0.16412465085147,6.87251068846934,4.96999999999935,-0.0220092885748066,-0.024794759748026,0
Down,0.173191690713189,6.89077764365527,-3.28999999999905,-0.0211519201157376,-0.0226978847994175,0
Up,0.186887138564527,6.90152485998365,3.29999999999927,-0.0197906335231126,-0.0215582820219125,0
Up,0.224409757686155,6.90344960421809,2.01000000000022,-0.0204816398158923,-0.0222375084956568,0
Up,0.250239056437592,6.90344960421809,0.0100000000002183,-0.0205879292560909,-0.0226477419789903,0
Down,0.276279359625121,6.96257032400714,-0.0100000000002183,-0.020396474177832,-0.0224942273265007,0
Up,0.290898262392758,6.99846078292637,0.0100000000002183,-0.0191890192717683,-0.0203932424250286,0
Down,0.31271123635794,7.0329353590106,-0.0100000000002183,-0.0181438859056315,-0.0193448546173707,0
Up,0.326515613046442,7.06625789970089,0.0100000000002183,-0.0171769001476561,-0.0179305293979644,0
Down,0.345538204297029,7.08376857538288,-0.0100000000002183,-0.016994663366293,-0.0179346495795203,0
Up,0.352426699389972,7.08158389295156,0.0100000000002183,-0.0158554154241665,-0.0158612049599289,0
Down,0.375468537710008,7.11903568931391,-0.0100000000002183,-0.0156875500855576,-0.0158673901861131,0
Up,0.408890540428133,7.15632463283306,0.0100000000002183,-0.0156907218922102,-0.0155614627317959,0
Up,0.412993948971087,7.15236166615971,7.96999999999935,-0.0155837209759314,-0.0150529957875216,0
Down,0.414988781215665,7.12526664172024,-7.97999999999956,-0.0172747413579139,-0.0164643635461665,0
Down,0.410105971719462,7.0715001687722,-0.0100000000002183,-0.015369414715185,-0.0146679589442753,0
Up,0.410963428467459,7.05540878652708,0.0100000000002183,-0.0148516472139884,-0.0136742524539621,0
Down,0.396565349555953,6.98111200240382,-0.0100000000002183,-0.014379953128224,-0.0131765913724147,0
Down,0.369210654779042,6.27396731088491,-11.9200000000001,-0.0143092311348579,-0.0129928724702162,0
Up,0.369310258727898,6.10357045156042,3.82999999999993,-0.0115929793292995,-0.0105503099490611,0
Down,0.363481116434399,5.96273919567207,-13.9099999999999,-0.0120387472552035,-0.0113346869039817,0
Down,0.384699861979288,5.9474603547847,-6.54999999999927,-0.00873377831670124,-0.00848163444292016,0
Up,0.56105598251705,5.9474603547847,0.00999999999839929,-0.00713321872847628,-0.00713321872847628,0
Down,0.66730268577808,5.92718333503363,-0.00999999999839929,-0.00713733983365539,-0.00713733983365539,0
Up,0.844644491394535,5.65730426518799,0.00999999999839929,-0.0071332187284614,-0.0071332187284614,0
Down,0.860665681005498,5.56730550342444,-0.00999999999839929,-0.00713733983364051,-0.00713733983364051,0
Down,0.89636760570628,5.29202949199384,-12.3299999999999,-0.00713321872844652,-0.00713321872844652,0
Down,0.979085771868487,4.64386662891298,-0.700000000000728,-0.00436588899079071,-0.00436588899079071,0
Down,1.05836632585779,2.42679281871081,-0.420000000000073,-0.00422378834651171,-0.00422378834651171,0
Up,1.07520048001494,0.491808357870203,0.0100000000002183,-0.00413521934875205,-0.00413521934875205,0
Down,1.03019681371505,-0.410620527514149,-0.0100000000002183,-0.0033158136527105,-0.0033158136527105,0
Down,1.06079311784989,-0.699278246753014,-5,-0.00312600853834799,-0.00312600853834799,0
Down,1.06278401966423,-0.703678953017074,-0.0300000000006548,-0.00182177107686421,-0.00182177107686421,0
Up,1.25373691466897,-0.694085660316482,0.0100000000002183,-0.0014917511599577,-0.0014917511599577,0
Up,1.76467932582065,-0.221560607985966,0.0200000000004366,-0.00139482033380633,-0.00139482033380633,0
Up,1.88775152573444,0.021628568702286,3.98999999999978,0.000813823852827467,0.000813823852827467,0
Up,1.96759091759713,0.021628568702286,0.989999999999782,-1.04926603330391E-05,-1.04926603330391E-05,0
Up,2.2096371537397,0.021628568702286,5.01000000000022,-0.00021236741764552,-0.00021236741764552,0
Up,2.52549293501722,0.16191059907562,5,-0.00124635533716178,-0.00124635533716178,0
Down,2.56781347500038,0.16191059907562,-0.0499999999992724,-0.00227363252842205,-0.00227363252842205,0
Up,2.58294574944134,0.187535266805551,2.53999999999905,-0.000615388946792805,-0.000615388946792805,0
Down,2.61109900662814,0.326068367139083,-0.0100000000002183,-0.000849871137520886,-0.000849871137520886,0
Up,2.66092022825511,0.880678037094021,2.52000000000044,-0.000849872001132068,-0.000849872001132068,0
Down,2.82895852909897,1.35200307877522,-0.0100000000002183,-0.000769394162920767,-0.000769394162920767,0
Up,2.85289198990949,1.33941719185553,0.0100000000002183,-6.12254170695437E-06,-6.12254170695437E-06,0
Down,2.9390159838862,2.01259793276708,-0.0100000000002183,0.000972797762546662,0.000972797762546662,0
Up,2.94473085019584,2.06217157962293,0.0100000000002183,0.00478924515500369,0.00307767894990696,0
Down,2.7863193032256,2.09957701115493,-0.0100000000002183,0.00507075786751768,0.00338157721586918,0
Down,2.32794290812942,2.14063335180835,-2.51000000000022,0.00513258622857465,0.00338568684727036,0
Down,1.86197811568333,2.1358522930368,-2.72999999999956,0.00724482425277869,0.00462045844970294,0
Down,1.72363797468542,2.1333844265303,-4.5,0.00711339138491868,0.0051861488063516,0
Down,1.15165784069217,2.06400730613868,-1.84000000000015,0.00884222192547552,0.00713210766878047,0
Down,1.07651051082836,1.98756594760811,-1.76000000000022,0.00798939206316444,0.00683602150095841,0
Down,0.783939547853027,1.21110194965771,-1.05999999999949,0.0071032991048018,0.00787555975013077,0
Down,0.495628112008782,0.250524620152827,-0.389999999999418,0.00688519327883734,0.00850616218977263,0
Down,0.463147881476327,0.20341898691803,-0.0900000000001455,0.00560672410239996,0.00858853780821156,0
Down,0.438253967727571,0.182652833489651,-0.100000000000364,0.00557329461244943,0.00860502417844256,0
Down,0.394074524864205,0.203190578888835,-4.48999999999978,0.00560271332150468,0.00862767214792703,0
Down,0.343990642519204,0.195320003008163,-8.46999999999935,0.00621305352454088,0.00955044106420067,0
Up,0.317167823492726,0.191706676448591,0.0799999999999272,0.00850691475185213,0.0112978922166949,0
Down,0.170224672415617,0.0483465090271037,-2.76000000000022,0.00848521092413389,0.0112793414791632,0
Up,0.15130298371459,0.0315163818209391,2.02999999999884,0.0101813288414629,0.0118506335151838,0
Down,-0.195215581559722,-0.44080378159939,-11.3899999999994,0.0103112455298183,0.0114297824484215,0
Up,-0.19904835267536,-0.418947597002128,5,0.016430827844937,0.0137811612534415,0
Down,-0.196062596095361,-0.418947597002128,-5,0.0163536313807173,0.0143831698841153,0
Up,-0.168447204817623,-0.322165772270931,0.0100000000002183,0.0164294995026724,0.0137799140510835,0
Down,-0.170463743988911,-0.300095299830767,-0.0100000000002183,0.015857247162354,0.0137757981427795,0
Down,-0.182459963918448,-0.300095299830767,-0.0400000000008731,0.0151604519055607,0.0137799140510539,0
Down,-0.186420798454197,-0.296161201487306,-1.64999999999964,0.0148844543403142,0.013786123387975,0
Down,-0.240622665939609,-0.312693121502917,-2.10999999999876,0.0132741939417324,0.0116822311444207,0
Down,-0.250368514832069,-0.313747585109384,-0.200000000000728,0.0145241234341663,0.0129044737179065,0
Down,-0.288342782812417,-0.314128533090055,-3.04000000000087,0.0123771853369678,0.0100906742268516,0
Down,-0.309107291604618,-0.330320870180008,-0.00999999999839929,0.0117614384000962,0.00937235703059347,0
Down,-0.317045033221814,-0.334367945989589,-2.27000000000044,0.010402680347203,0.00937648046491057,0
Down,-0.320883344921731,-0.334422852656516,-7.39999999999964,0.0109627609112555,0.00984353119452352,0
Down,-0.302237746134619,-0.323779059835797,-0.070000000001528,0.0131158049830163,0.0113751963325492,0
Down,-0.296383663520119,-0.341252411869457,-0.00999999999839929,0.0131486865611928,0.0113876197934646,0
Down,-0.294772824388034,-0.397891242305394,-3.40999999999985,0.0110628855718434,0.00885355156371159,0
Down,-0.29018553899292,-0.43323340660285,-0.980000000001382,0.0115833369856221,0.00941479228544062,0
Up,-0.282907665569305,-0.451068668039716,1.69000000000051,0.0127738761416607,0.00953108526477142,0
Up,-0.259672626579797,-0.426563377501024,0.0799999999999272,0.0121121158258419,0.00918338646491601,0
Up,-0.207461181495211,-0.385190310031929,0.0100000000002183,0.0123858779652208,0.00916477301280172,0
Down,-0.180616927130488,-0.356288683378423,-0.0100000000002183,0.0112572916964206,0.00813283769727358,0
Up,0.513649933384551,0.878273312369402,0.0200000000004366,0.0112439272706821,0.00812872451304014,0
Up,0.611857844410831,3.20955415843286,0.6299999999992,0.00963415995264024,0.00812664691656839,0
Up,0.890054774054828,8.37557732445602,3.77000000000044,0.00944869605160778,0.00800040929982226,0
Up,1.06734298006366,10.4605194093981,5.28000000000065,0.00871430853245828,0.00804263063252653,0
Up,1.08695714067409,10.6288348946947,5.71999999999935,0.00767341550335043,0.00715452810780026,0
Up,1.11647589741957,10.7054682262594,4.11000000000058,0.00669556696537799,0.00700406136154208,0
Up,1.12449141754061,10.7132429847135,1.36999999999898,0.00611320773152719,0.00718431266106534,0
Up,1.15831785572666,10.7132429847135,0.409999999999854,0.00538830503211193,0.00689111607869419,0
Down,1.17554741490705,10.7699866289568,-0.409999999999854,0.00587699429257164,0.0073290989751591,0
Up,1.20972449148227,10.837987617301,0.640000000001237,0.00557660164655741,0.00741169237838468,0
Up,1.52829093063507,14.8557221955914,0.869999999998981,0.00599197270019061,0.00779793622129565,0
Up,1.56256879834858,14.8557221955914,0.0100000000002183,0.00569859714573061,0.00761625971494806,0
Up,1.67515102442966,14.8557221955914,12,0.00562869099703532,0.00761625186273807,0
Down,1.6888374389142,14.8709844940197,-3.54999999999927,0.00400652542894367,0.00513690381072074,0
Up,1.7120141115311,14.9418663299177,3.48999999999978,0.00472622667649889,0.00587091913310678,0
Up,1.72565959879837,14.9853022416069,0.0499999999992724,0.00390026793996572,0.00514901149620361,0
Down,1.76024281673961,15.12390677338,-2.90999999999985,0.00365432435222602,0.00462250571974687,0
Down,1.78717160775555,16.1432478026247,-0.1299999999992,0.00466092065071666,0.00466092065071666,0
Up,1.81536243721676,17.0431974544052,3.04999999999927,0.00376178215157341,0.00376178215157341,0
Down,1.83281794368998,17.1668066820233,-0.0100000000002183,0.00275393205456131,0.00275393205456131,0
Up,1.82482807032574,17.2439179070841,0.0100000000002183,0.00231742813116334,0.00239360792798005,0
Down,1.75255528692962,17.2248256036826,-0.0100000000002183,0.00217325132285051,0.00217325132285051,0
Up,1.6205844329223,17.2467757546242,0.0100000000002183,0.00209498841934064,0.00209498841934064,0
Down,1.56880487338807,17.2448574370189,-0.0100000000002183,0.00207438933415816,0.00207438933415816,0
Up,0.21363311757295,15.4671759571911,0.0100000000002183,0.00205585407960274,0.00205585407960274,0
Down,0.185482526670793,8.32434878218998,-0.0100000000002183,-0.00199089489812463,0.00112897244837762,0
Down,0.0181974626289182,5.66508039334865,-1.11000000000058,-0.00257817131402905,-0.000614365989187515,0
Down,-0.277075456663179,1.76647006708045,-8.8799999999992,-0.00393656818375267,-0.000368999893485711,0
Down,-0.352902832520514,1.42610452794897,-0.0100000000002183,-0.00215218900902534,0.000892898195317127,0
Down,-0.38027166286795,1.3356495919539,-23.0499999999993,-0.002470453433463,0.00131376238841163,0
Down,-0.380906940695497,1.31979217603604,-1.36000000000058,0.00377413865405845,0.00372192129248194,0
Up,-0.414783713274177,-0.339765972839175,0.0100000000002183,0.00470384500021852,0.0050358171692666,0
Down,-0.430560500573237,-0.534879171067422,-0.0100000000002183,0.00352116391398346,0.0040017562270771,0
Up,-0.48290104460759,-0.717305655813274,0.0100000000002183,0.00376297906618863,0.0040058904721052,0
Down,-0.48198166010037,-0.741196128600358,-0.0100000000002183,0.00348260549289653,0.00400175622706889,0
Up,-0.438985373223036,-0.716886180105283,0.0100000000002183,0.00246194582337322,0.00399556522687194,0
Down,0.000226707432410475,-0.375123332320627,-0.0100000000002183,0.00206883391872488,0.00365276152907068,0
Up,0.315803563769663,0.160835216392722,0.0100000000002183,0.00447378724027931,0.00321902933069596,0
Up,0.53629572447009,1.48451318716747,4.06999999999971,0.00488277870224421,0.00317564294048878,0
Up,0.703676174643421,1.73782950595187,0.260000000000218,0.00356263591697747,0.00170544588148558,0
Up,0.696981080103339,1.82227611743973,2.77000000000044,0.00522801577974071,0.00164960287897853,0
Up,0.74251701808351,2.07245992735014,0.0100000000002183,0.00384287076653029,0.000607584634164882,0
Down,0.704954543324122,2.14629599873679,-0.0100000000002183,0.0033598925958359,-0.000924091297899388,0
Up,0.691569696837588,2.13572517668818,0.0100000000002183,0.00202576858894978,-0.000936503964798163,0
Down,0.645465332649,2.12693443963287,-0.0100000000002183,0.00201940860970516,-0.000940640277187432,0
Down,0.171412987756377,1.64512592421692,-0.0100000000002183,-0.00217963512054224,-0.00164397795168059,0
Down,0.138468509656535,1.60411874469616,-6.35000000000036,-0.00271603249503477,-0.00184470826601246,0
Down,0.0957866957819059,1.5667002727549,-1.32999999999993,-0.000275228877459826,-0.000181973392308299,0
Down,0.0609928257726356,1.50486772426739,-1.68000000000029,0.000187761713895364,0.000109762327410223,0
Down,0.0388810683391998,1.46459872410534,-4.36999999999898,0.000747121597460104,0.000459477671421071,0
Down,0.00518675684286793,1.38679455484007,-0.640000000001237,0.00220591362858651,0.00136185953366619,0
Up,-0.0559931336363214,0.902637382089542,0.0100000000002183,0.00224217197909371,0.00149851751019958,0
Down,-0.110826522674227,0.00848693862223772,-3.31999999999971,0.00237176375369447,0.00162680596660025,0
Down,-0.188449687907013,-0.218220648977178,-0.969999999999345,0.00400278372940167,0.00309433136659587,0
Down,-0.198653439323028,-0.244298199745297,-4.03000000000065,0.00586292925654306,0.00438730075464044,0
Down,-0.215639920250618,-0.275851536288876,-1.70999999999913,0.00867238971752355,0.00640457997504584,0
Down,-0.220015007166171,-0.295354262748096,-3.42000000000007,0.00989110987809853,0.00760806995836361,0
Down,-0.219545248905381,-0.309558945292305,-0.0100000000002183,0.0112182260190118,0.00859991237902125,0
Down,-0.218407314754543,-0.375481225370338,-0.069999999999709,0.0112892174519236,0.00868664009478692,0
Up,-0.0902658240709077,-0.406220757642289,0.00999999999839929,0.0114209869063232,0.00861650510684098,0
Down,0.190391058558777,-0.0895691942153638,-0.00999999999839929,0.0103136349553597,0.00874657439405202,0
Up,0.359747145683338,0.0982899891799071,0.00999999999839929,0.0102954854089055,0.00892826799928548,0
Up,0.521980412946194,0.295566779485166,0.070000000001528,0.00961258062573548,0.00892825875257452,0
Up,0.579267154979752,0.381253888490289,0.0299999999988358,0.0116210487097454,0.0113910346533119,0
Up,0.642797872678459,0.537587277185785,0.0900000000001455,0.0104540470768795,0.0106528549667635,0
Up,0.961733695718609,1.14943590496925,0.0100000000002183,0.0108421165130338,0.0113540433333457,0
Up,1.02817569361621,1.14943590496925,2.28000000000065,0.0100368796775737,0.0113622790600441,0
Up,1.16702194807298,1.14943590496925,2.65999999999985,0.00815812785681972,0.0102894946156702,0
Up,1.23447233326754,1.1569406200686,6.52999999999884,0.00721497170726615,0.00971123164904286,0
Up,1.25157033810489,1.23494746045333,0.0100000000002183,0.00539366987349218,0.00898691913640626,0
Up,1.27221426073005,1.23494746045333,3.98999999999978,0.00530167184640542,0.00898278613051229,0
Up,1.27953641249161,1.28615730472487,5.76000000000022,0.00395874457811221,0.00815845990486563,0
Down,1.29518345729691,1.33711563039069,-0.0100000000002183,0.00200143197837033,0.00696390948497427,0
Up,1.35113628123154,1.38118503977404,0.0100000000002183,0.00207383436809527,0.00696804040175159,0
Down,1.24996871772506,1.37822863952611,-0.229999999999563,0.00221150930782489,0.0069639094849594,0
Down,0.941192470188952,1.1787697317042,-10.0699999999997,0.00212550977097395,0.00701355969933237,0
Up,0.574664113698893,0.755238749273956,0.0100000000002183,0.00618686040838439,0.00909508981552221,0
Down,-0.136810986783621,-0.445422387886506,-0.0100000000002183,0.00645672653057758,0.00886415233414506,0
Up,-0.0345176336783928,-0.692286844631098,0.0100000000002183,0.00699454043194494,0.00703508433248645,0
Down,0.146479878034813,-0.507861809084635,-0.0100000000002183,0.00832732558471666,0.00703094908294721,0
Up,0.110725086750227,-0.493797871739711,0.0100000000002183,0.0022755334970217,0.0022755334970217,0
Down,0.0146215896566247,-0.496568130578685,-0.0100000000002183,0.00207509466539982,0.00209802681878482,0
Up,-0.0808265783389066,-0.541809269396846,0.0100000000002183,0.00212144909024498,0.00212365036370589,0
Down,-0.147275842395496,-0.598678717966426,-2.14999999999964,0.00216531617491269,0.00262483342580584,0
Up,-0.160099776531164,-0.610872601096602,0.0399999999990541,0.00265161067263264,0.0034128029483303,0
Down,-0.170152275904587,-0.608155443476585,-1.31999999999971,0.00258637757237212,0.00336658004591854,0
Down,-0.215235011669091,-0.668393647981179,-1.75,0.0028173557407099,0.00322241535311728,0
Down,-0.260902360036487,-0.741542752387323,-0.0100000000002183,0.00336058067338298,0.00306519229990432,0
Up,-0.294436641263109,-0.783022204826451,0.0100000000002183,0.00301118259737452,0.00306933387367492,0
Down,-0.361458788609129,-0.790577240231144,-0.0100000000002183,0.00383073714030444,0.00390942426090524,0
Up,-0.36717221807562,-0.782525117544328,0.0100000000002183,0.00388955437597198,0.00396527308784433,0
Down,-0.311365007469632,-0.68162181007364,-0.0100000000002183,0.00444513624163647,0.0045361113442639,0
Up,-0.0519392973193989,-0.330551322102528,0.0100000000002183,0.004453258600685,0.00454025139705161,0
Down,0.218648679504393,0.0654797598061286,-0.0100000000002183,0.00444513624162668,0.00453611134425391,0
Up,0.540197960250446,0.516475117758669,0.0100000000002183,0.00463079971636594,0.00458506824195972,0
Down,1.15096352698346,13.5050530985431,-0.0100000000002183,0.00313392056145929,0.00327889445678958,0
Up,1.29069981167084,20.2117015964516,0.0100000000002183,0.00307078927439461,0.003245821115653,0
Up,2.43191606970521,22.6314125879221,0.0100000000002183,0.00270649914555915,0.00251810874748144,0
Up,5.12552132504584,35.7470288721358,6.75,0.00169702926220186,0.00131922223026582,0
Up,5.40113389448858,38.4155274425383,2.60999999999876,-0.00222708855651909,-0.000829601902266911,0
Up,5.48511558228397,43.4428681374451,2.73000000000138,-0.00367993198717307,-0.00199265033224995,0
Up,5.69839906380493,53.664677833545,0.549999999999272,-0.00433956387808296,-0.00273433594094897,0
Up,5.75703074981357,54.6821079157457,1,-0.00459321989567425,-0.00229151286345967,0
Up,5.86439035640959,58.5399572199577,1.81999999999971,-0.00484207696022193,-0.00214154050000594,0
Up,5.85444858362977,59.8073620116397,2.21000000000095,-0.00528798885497712,-0.00270829068411825,0
Up,5.83573535039984,60.4798959075239,1.55999999999949,-0.00581506795145929,-0.00325770763974379,0
Down,5.77623628380983,65.852459317899,-0.0100000000002183,-0.00619182806857228,-0.00314301384505939,0
Up,5.7475265578501,67.047655374693,3.22999999999956,-0.00616714834802095,-0.00360545823350626,0
Up,5.64469845414602,68.8635037805602,1.1200000000008,-0.0065531626384089,-0.00444025003024651,0
Up,5.48436517966217,84.5563481413333,4.04999999999927,-0.00667281013674779,-0.00598316676410216,0
Up,5.44865798566141,85.0582635179452,0.930000000000291,-0.00701306685884032,-0.0056005435496923,0
Up,5.37142227877427,85.0651783395513,0.139999999999418,-0.00707343823918533,-0.00576009252284559,0
