Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Double Derivative,Total Profit $
Up,,,8600.01,,,0,
Down,,,-5.02000000000044,,,0,0
Up,,,0.0500000000010914,,,0.000589537593916778,0
Up,,,0.00999999999839929,,,-4.65388071146933E-06,0
Up,,,0.0300000000006548,,,2.32691937429585E-06,0
Up,,,0.0100000000002183,,,-2.3269247886315E-06,0
Down,,,-0.0100000000002183,,,-2.32691125212625E-06,0
Up,,,0.0100000000002183,,,2.32691125212625E-06,0
Down,,,-9.19000000000051,,,-0.0010703785546905,0
Up,,,1.19000000000051,,,0.00120781442984985,0
Up,,,5.92000000000007,,,0.000550807673704856,0
Up,,,0.0100000000002183,,,-0.000688243268595068,0
Up,,,4.92000000000007,,,0.000571393990513425,0
Down,,,-0.0100000000002183,,,-0.000573720796378741,0
Up,,,0.0100000000002183,,,2.32613993933484E-06,0
Down,,,-0.0100000000002183,,,-2.32613993933484E-06,0
Up,,,0.0100000000002183,,,2.32613993933484E-06,0
Down,0.0217342159663426,-0.149124670298245,-0.0100000000002183,,,-2.32613993933484E-06,0
Down,0.0492042993030498,-0.107528706440716,-2.13999999999942,,,-0.000247734048966497,0
Up,0.0591025893185525,-0.0945765919850875,2.14999999999964,,,0.00049901956192111,0
Down,0.283788484762423,-0.0216656440682255,-0.0100000000002183,,,-0.000251285512954613,0
Up,0.387220109855865,0.0717887689377886,0.0100000000002183,,,2.32613993933484E-06,0
Down,0.431627181782083,-0.00287359859373034,-3.64000000000124,,,-0.00042452029342277,0
Up,0.654546174797693,0.0288102965801629,0.0100000000002183,,,0.000424520784672477,0
Up,0.945712082482541,0.0288102965801629,0.0100000000002183,,,-1.35380595622792E-12,0
Down,1.16080954765052,0.0275758786456676,-0.0100000000002183,,,-2.32711972991684E-06,0
Up,1.26631839342127,0.0136489558599463,0.0100000000002183,,,2.32711972991684E-06,0
Down,1.27027348885739,0.0515120964493942,-0.0100000000002183,,,-2.32711972991684E-06,0
Up,1.28317528618245,2.64702432709676,3.63000000000102,,,0.000423536035861649,0
Down,0.955686616952457,2.74830063282206,-0.0100000000002183,,,-0.000423535545966969,0
Down,0.931923950533518,2.73800138799244,-2.17000000000007,,,-0.000251223260904765,0
Up,0.833334925934053,2.66133591878752,0.0100000000002183,,,0.000253549694461452,0
Up,0.521211968488896,2.54080476847948,0.319999999999709,,,3.60642488532736E-05,0
Up,0.279289915708635,2.38111450531404,0.0100000000002183,,,-3.60642935144373E-05,0
Down,0.245703853137653,2.38663748885259,-0.0100000000002183,,,-2.32663785115772E-06,0
Up,0.119114269313384,2.21833379231523,0.0100000000002183,,,2.32663785115772E-06,0
Up,0.203772232977827,0.788078469361914,1.84000000000015,,,0.000212887238209003,0
Up,0.322483352482536,1.5465731132741,0.0599999999994907,,,-0.00020707214205129,0
Down,0.345832987430787,1.75097168761004,-0.0100000000002183,,,-8.14147693695144E-06,0
Up,0.370481983482472,1.98104406128981,0.0100000000002183,,,2.32612370687502E-06,0
Down,0.692841176160112,5.26613441166708,-0.0100000000002183,,,-2.32612370687502E-06,0
Up,0.854233073644538,6.31072654931644,2.01000000000022,,,0.000234938629652848,0
Up,0.882361300716542,6.52903227045135,5,,,0.000347619780361352,0
Up,1.38263610074332,13.8390372370454,0.0100000000002183,,,-0.000580233233787641,0
Down,1.72839807034914,15.3900084195414,-0.0100000000002183,,,-2.32422874846261E-06,0
Up,1.76051551470353,15.7993910904275,0.0100000000002183,,,2.32422874846261E-06,0
Up,1.87716726594189,18.5007601517082,1.98999999999978,,,0.00023009851102751,0
Down,1.93960013130982,63.6836165048544,-0.0100000000002183,,,-0.000232422471086902,0
Up,1.95632281414036,70.4842233009709,0.0100000000002183,,,2.32369136965449E-06,0
Up,2.13604337022246,122.962183718372,3,,,0.000347391656603024,0
