Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Double Derivative,Total Profit $
Up,,,8288,,,0,
Down,,,-0.0100000000002183,,,0,0
Up,,,0.0100000000002183,,,2.41312886906098E-06,0
Down,,,-0.0100000000002183,,,-2.41312886906098E-06,0
Down,,,-17.9899999999998,,,-0.00216940416338163,0
Up,,,0.0100000000002183,,,0.00217181991693116,0
Down,,,-0.0100000000002183,,,-2.41837822356761E-06,0
Up,,,0.0100000000002183,,,2.41837822356761E-06,0
Up,,,5.70999999999913,,,0.000689237375517848,0
Up,,,2.02000000000044,,,-0.000446359041858191,0
Up,,,6.45000000000073,,,0.000535110663442362,0
Down,,,-0.0400000000008731,,,-0.000784026661424742,0
Down,,,-2.09000000000015,,,-0.000247460535255706,0
Up,,,0.0100000000002183,,,0.000253496438805123,0
Down,,,-12.0699999999997,,,-0.00145857255638682,0
Up,,,0.0200000000004366,,,0.00145978350700282,0
Up,,,9.96999999999935,,,0.00120314097809104,0
Down,,,-0.0300000000006548,,,-0.00120918255055835,0
Up,,,0.0400000000008731,,,8.45413399408468E-06,0
Up,,,2.06999999999971,,,0.000245169058787464,0
Up,,,0.420000000000073,,,-0.000199288040308554,0
Up,,,3.51000000000022,,,0.000373073641015687,0
Down,,,-0.0100000000002183,,,-0.000424992455643092,0
Up,,,0.0100000000002183,,,2.41371132869705E-06,0
Down,,,-0.0100000000002183,,,-2.41371132869705E-06,0
Down,,,-1.27000000000044,,,-0.000152063906916244,0
Down,,,-4.72999999999956,,,-0.000417659818782834,0
Up,,,0.0100000000002183,,,0.000572138311562442,0
Down,,,-0.0100000000002183,,,-2.41546039592144E-06,0
Up,,,0.0100000000002183,,,2.41546039592144E-06,0
Down,-0.628103090092892,-0.458973025936099,-0.0100000000002183,,,-2.41546039592144E-06,0
Up,-0.626931644692179,-0.454109426728277,0.0100000000002183,,,2.41546039592144E-06,0
Down,-0.623570266110552,-0.44835085175778,-0.0100000000002183,,,-2.41546039592144E-06,0
Up,-0.635643781523743,-0.459417347604732,0.0100000000002183,,,2.41546039592144E-06,0
Down,-0.669224597981401,-0.776872876199176,-0.0100000000002183,,,-2.41546039592144E-06,0
Up,-0.661187407484587,-0.740785919677436,0.0100000000002183,,,2.41546039592144E-06,0
Down,-0.65699064474103,-0.740785919677436,-4.77000000000044,,,-0.000577294687449048,0
Up,-0.646666204526296,-0.593464491106007,0.0500000000010914,,,0.000582129084656047,0
Up,-0.634334865842218,-0.590250205391721,4.45999999999913,,,0.000532912445003975,0
Down,-0.622446310737891,-0.571153592401348,-0.159999999999854,,,-0.000558278851436778,0
Down,-0.580605955967931,-0.547349942210912,-2.27000000000044,,,-0.000254844218171124,0
Down,-0.563764411905054,-0.402711125860166,-0.0100000000002183,,,0.000272960374507303,0
Up,-0.542248854488878,-0.16317464893596,0.0100000000002183,,,2.41624538432905E-06,0
Down,-0.500200078910442,0.33957846770446,-0.0100000000002183,,,-2.41624538432905E-06,0
Up,-0.451543633228246,2.51073213392128,2.70000000000073,,,0.0003274014458724,0
Down,-0.354826953920291,4.94338772924616,-0.0100000000002183,,,-0.000327401053378695,0
Up,-0.345511355685969,5.05092013243618,0.0100000000002183,,,2.41546039592144E-06,0
Down,-0.16032826287741,3.57210857272965,-0.0100000000002183,,,-2.41546039592144E-06,0
Up,-0.156286711790465,3.53570736268955,0.0100000000002183,,,2.41546039592144E-06,0
Down,-0.11248988414392,3.45818423680338,-0.0100000000002183,,,-2.41546039592144E-06,0
