Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Double Derivative,Total Profit $
Up,0.580349786561978,64.9826727100267,0.600000000000364,0.0104277087169627,0.00348145317144629,6.67061059124174E-05,0
Down,0.493620694427061,67.0392223506219,-0.0100000000002183,0.010896725148663,0.00344500033127212,-6.67060353628512E-05,0
Up,0.170575894020065,67.2409649662124,0.0100000000002183,0.0109066777305085,0.00131225133520374,2.18694318376844E-06,0
Down,-0.191318347651373,17.4525451295262,-0.0100000000002183,0.0114208363262681,0.00126851106053261,-2.18694318376844E-06,0
Up,-0.313206501572569,7.20316423318361,0.0100000000002183,0.0114208238270865,0.0013122513351993,2.18694318376844E-06,0
Down,-0.32831332606429,1.15852025741757,-0.0100000000002183,0.00792898822570487,-2.18693720577257E-05,-2.18694318376844E-06,0
Up,-0.170534791462224,2.93691305036343,0.0100000000002183,0.00710952278398236,2.18694916176432E-05,2.18694318376844E-06,0
Down,-0.13539632337217,3.38210906225318,-0.0100000000002183,0.00609491158510884,5.97799587609416E-11,-2.18694318376844E-06,0
Up,-0.124185142501178,3.47367269159525,0.0100000000002183,0.00646320253632759,5.97799587609416E-11,2.18694318376844E-06,0
Down,-0.0664629185645077,5.21982590438968,-0.0100000000002183,0.00506456226254569,5.97799587609416E-11,-2.18694318376844E-06,0
Up,-0.0388792589154469,6.25808332424103,0.0200000000004366,0.00507947878586172,1.82245962783896E-05,3.28041537367429E-06,0
Down,-0.0291898636475721,7.07100574927823,-0.0100000000002183,0.00506953259610456,1.82246162068929E-05,-3.2804141779641E-06,0
Up,-0.0198234212353288,8.22847417347922,0.0100000000002183,0.00485387235711729,1.82245962783896E-05,2.18694079234805E-06,0
Up,0.0837219169844495,86.5527573100412,1.05999999999949,0.00141693260815976,0.0019682457566228,0.000114814327632606,0
Up,0.101516348210443,87.8901429443548,0.1299999999992,0.004986047602765,0.00218691221892294,-0.000101694338698888,0
Down,0.344254785153311,103.372623572063,-0.0100000000002183,0.00135605852909215,0.00218691460996771,-1.53067874590906E-05,0
Up,0.419368974116724,118.882102900924,1.02000000000044,0.00173282370155442,0.00346763438184532,0.000112612857662509,0
Up,0.561305919825239,120.42830917064,0.0100000000002183,0.00203569241454474,0.00345200955946336,-0.000110426323318258,0
Up,0.60512279384324,120.843069002706,2.59000000000015,0.00300896401030679,0.00751249134231445,0.00028204704818835,0
Down,0.733051323086411,127.747690095956,-0.0100000000002183,0.00271729147273918,0.00748125752561636,-0.000284233151176094,0
Up,0.901213878400496,96.9110306119508,0.0100000000002183,0.00271728850219438,0.00584104465051194,2.18579354416271E-06,0
Up,0.952765998314531,71.4378635673553,0.610000000000582,0.0029682528165902,0.00659037617535433,6.5573769297389E-05,0
Up,1.26584400322015,52.9894188330812,2.10999999999876,0.00381822326510258,0.00990007686172729,0.00016391905384805,0
Up,1.30422119069454,52.3430970627463,2.71000000000095,0.00473931117104412,0.0125367528072065,6.55011257999494E-05,0
Up,1.32672656276555,51.4522477804496,3.44000000000051,0.00587151874443305,0.0178887542526405,7.9646461678573E-05,0
Up,1.3089275571175,39.069008555187,0.119999999998981,0.00542264835178772,0.0140310656523709,-0.000362631255010903,0
Up,1.30949735146443,40.1145301717284,0.0100000000002183,0.00543018409312249,0.0140622759326327,-1.20102295388946E-05,0
Up,1.32741862500255,58.0217914446267,1,0.00542852280837309,0.0136692692552259,0.000108090401690353,0
Down,1.19934573436079,54.0011854392058,-0.0100000000002183,0.0054285287389757,0.0136419617498995,-0.00011027392819063,0
Up,1.0801430068859,48.3550865380488,0.0100000000002183,0.00542852280835984,0.0128222747196732,2.18340730540056E-06,0
Down,0.923457399537782,36.8833487628842,-0.0100000000002183,0.00509952700083084,0.00992630692502883,-2.18340730540056E-06,0
Up,0.628474519406514,17.5099503037616,0.0100000000002183,0.00509952142964625,0.00623886764920256,2.18340730540056E-06,0
Down,0.368771191976117,14.6025610316474,-0.0100000000002183,0.00494632461390124,0.00152855501107663,-2.18340730540056E-06,0
Up,0.222840891726113,10.1276321398633,0.0100000000002183,0.00495275180740773,0.00137842565190449,2.18340730540056E-06,0
Down,0.129643834073251,11.0897829919861,-0.0100000000002183,0.0047565627855677,0.00135113157065103,-2.18340730540056E-06,0
Up,0.0635176407869078,27.8317161683344,0.0100000000002183,0.00490400924286659,5.95856697316322E-11,2.18340730540056E-06,0
Down,0.0532924931520371,27.8697714824074,-0.0100000000002183,0.00490401460025217,5.95856697316322E-11,-2.18340730540056E-06,0
Up,0.034215866407218,34.3024915967721,0.790000000000873,0.00516204842888478,0.00106441170195926,8.73363386952875E-05,0
Up,0.0364886258875587,37.6916020853226,2.69999999999891,0.00587709032164939,0.00422097404428396,0.000208490092190372,0
Up,0.0835365986259325,134.027822165838,1.52000000000044,0.00636817654896831,0.00682204386360241,-0.000128858881534466,0
Up,0.112072932344391,134.964209972116,3.95999999999913,0.00742073881824932,0.010864911875847,0.000266202713443686,0
Up,0.120492711981863,134.981261591086,4.52000000000044,0.00882609340503882,0.0163544594383231,6.08890178279697E-05,0
Up,0.128879489289391,140.679682049816,4.29000000000087,0.010165367341366,0.021538467243566,-2.53151708455857E-05,0
Down,0.131754630766125,151.253450095942,-0.0100000000002183,0.0101591300228208,0.0215384907297408,-0.000468741996021538,0
Up,0.169636026469819,195.963630890953,0.0100000000002183,0.0101653673413419,0.0215384672435154,2.17917978939663E-06,0
Down,0.177995363775706,204.541390240307,-0.0100000000002183,0.00987996938935704,0.0215384907296902,-2.17917978939663E-06,0
Up,0.185350941989486,177.91231845755,2.23999999999978,0.00904705662130301,0.0198312793817899,0.000245157858682732,0
Up,0.254258542021403,257.741586750233,6.17000000000007,0.0103997141179244,0.0259513247710361,0.000428045020378631,0
Up,0.262118336394549,203.994485590697,0.539999999999054,0.0102969570240868,0.0257016828096928,-0.000613329269869567,0
Up,0.265053566593849,188.091100995499,5.16000000000167,0.0115759897990304,0.0281284666474409,0.000502896930090424,0
Up,0.259613498970472,180.432071914824,0.3799999999992,0.0116674611817411,0.0269963305955139,-0.000520340069398717,0
Up,0.239480778463557,116.930664785368,1.19000000000051,0.0116958662208947,0.024245224410955,8.81159988541658E-05,0
Up,0.216445517895919,33.7324884058817,0.729999999999563,0.0113694419500015,0.0228864927509453,-5.00524345281583E-05,0
Down,0.156595065223113,10.0545515581688,-0.0100000000002183,0.0106851001438764,0.0187693658899109,-8.04920906665174E-05,0
Up,0.139837194329385,8.08562318963347,0.0100000000002183,0.0102741235536014,0.0173339350286961,2.17529269930239E-06,0
Down,0.00871828957793644,7.13693579206176,-3.29999999999927,0.00889784454665592,0.010975661898678,-0.000360010747123107,0
Down,-0.0160854656622523,6.61771254289855,-0.0200000000004366,0.00862358433132169,0.0101761426733507,0.000356747027622895,0
Up,-0.0703090180908564,4.93580512010915,0.0200000000004366,0.0084021356637257,0.0101994688633184,4.35214985339272E-06,0
Down,-0.0913543677103333,4.50643185404447,-0.8700000000008,0.00792032096778266,0.00951554924329491,-9.68352336093714E-05,0
Up,-0.121560886550601,3.98136410336697,0.0100000000002183,0.00778710437108062,0.00953110444745854,9.57472955968042E-05,0
Down,-0.321865165175966,-0.65687921370184,-9.93000000000029,0.0040632505067102,6.97515868912963E-05,-0.00108160927037959,0
Down,-0.334143326925376,-0.93154862758387,-4.96999999999935,0.00277260289053362,-0.00859812632225042,0.000539131513578206,0
Down,-0.348504157737924,-0.917743830787309,-3.18000000000029,0.00153671521422475,-0.0114936539653911,0.000194799767370579,0
Down,-0.368925915048527,-0.917743830787309,-0.760000000000218,0.00101566613099979,-0.0160975287033611,0.000263728336814317,0
Down,-0.414107125043721,-0.917743830787309,-7.54999999999927,-0.00176654384056551,-0.0222730487949479,-0.000740370418905068,0
Up,-0.41256950680894,-0.904891304347826,3.7599999999984,-0.000436989981180321,-0.0180527242550954,0.00123355012526816,0
Up,-0.391051567562785,7.67450444292549,0.650000000001455,-0.000382883832726518,-0.0184430796291912,-0.000339414619706213,0
Up,-0.383562779925924,9.30097402597402,2.68999999999869,-8.09661061758448E-06,-0.0154565689820522,0.000222507333928146,0
Up,-0.378029226762256,14.5249639249639,2.57999999999993,0.00100530519563397,-0.0141945333478617,-1.20807608714468E-05,0
Up,-0.364346196096182,2.14285714285714,0.0300000000006548,0.000433927370283326,-0.0141672958073678,-0.00027805978565798,0
Up,-0.366699954875964,2.14285714285714,4.39999999999964,0.00182391554215171,-0.0105124470123308,0.000476380976361712,0
Up,-0.373837454668371,2.14285714285714,0.510000000000218,0.00189091491301314,-0.010191966720531,-0.000424082040535456,0
Down,-0.419011948860009,-1,-0.0100000000002183,0.00154701427409182,-0.00808706338713909,-5.66588300524584E-05,0
Up,-0.475572016682831,-1,0.0100000000002183,0.00186406797109897,-0.00858569528660313,2.17906819777181E-06,0
Down,-0.474889070932001,-1,-4.86999999999898,-0.000348281385009411,-0.011310343166495,-0.000531692351790181,0
Up,-0.452875059435725,-1,0.00999999999839929,-0.000359552620295765,-0.0113103308374961,0.000531692929019334,0
Down,-0.49714140925734,12.2474747474747,-2.44999999999891,0.00339039230985922,-0.00303212876717825,-0.000268167241616379,0
Down,-0.507594291477291,-1,-0.930000000000291,0.00284134324344847,-0.0034764168554996,0.000165669747891561,0
Down,-0.595751593352246,-1,-1.40999999999985,0.00170364320137927,-0.00227124446873089,-5.23548864628243E-05,0
Down,-0.60897806546254,-1,-0.159999999999854,0.00162078397615128,-0.00186242803502518,0.000136311384324239,0
Up,-0.62403936265841,-1,0.0100000000002183,0.00219832278694252,0.00328958841197338,1.85415832217872E-05,0
Down,-0.637354435833321,-0.988038277511962,-5.71000000000095,-0.00101720192707918,-0.000567379198271159,-0.000623879308901842,0
Down,-0.640439590404143,-1,-0.409999999999854,-0.00160121190901105,-0.000784449738981211,0.000578042120311317,0
Down,-0.645513323882212,-1,-4.07999999999993,-0.00174439879914282,-0.00628073401529464,-0.000400555573922379,0
