Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Double Derivative,Total Profit $
Up,,,9590,,,0,
Down,,,-0.0100000000002183,,,0,0
Up,,,0.0100000000002183,,,2.08550682256892E-06,0
Down,,,-0.0100000000002183,,,-2.08550682256892E-06,0
Up,,,0.0100000000002183,,,2.08550682256892E-06,0
Down,,,-0.0100000000002183,,,-2.08550682256892E-06,0
Up,,,0.0100000000002183,,,2.08550682256892E-06,0
Down,,,-0.0100000000002183,,,-2.08550682256892E-06,0
Up,,,0.0100000000002183,,,2.08550682256892E-06,0
Down,,,-0.0100000000002183,,,-2.08550682256892E-06,0
Up,,,0.0100000000002183,,,2.08550682256892E-06,0
Down,,,-0.0100000000002183,,,-2.08550682256892E-06,0
Up,,,0.0100000000002183,,,2.08550682256892E-06,0
Down,,,-0.0100000000002183,,,-2.08550682256892E-06,0
Up,,,0.0100000000002183,,,2.08550682256892E-06,0
Down,,,-0.0100000000002183,,,-2.08550682256892E-06,0
Down,,,-16.9799999999996,,,-0.00176955346256114,0
Up,,,3.35000000000036,,,0.00212053839662352,0
Down,,,-0.230000000001382,,,-0.000373959657563816,0
Down,,,-3.1299999999992,,,-0.000302836900085701,0
Down,,,-4.77000000000044,,,-0.000171422025927015,0
Up,,,0.0100000000002183,,,0.000499321527760221,0
Down,,,-5.23999999999978,,,-0.000548690251336859,0
Up,,,5.22999999999956,,,0.00109454463448089,0
Up,,,0.0100000000002183,,,-0.000545854383144029,0
Down,,,-0.0100000000002183,,,-2.09024966468796E-06,0
Up,,,0.0100000000002183,,,2.09024966468796E-06,0
Down,,,-0.0100000000002183,,,-2.09024966468796E-06,0
Up,,,0.0100000000002183,,,2.09024966468796E-06,0
Down,0.176733910928186,28.2892798562603,-0.0100000000002183,,,-2.09024966468796E-06,0
Up,0.028286805535955,26.6109778579189,0.0100000000002183,,,2.09024966468796E-06,0
Down,-0.478638905099398,0.877548461809997,-0.0100000000002183,,,-2.09024966468796E-06,0
Up,-0.634906828594058,-0.849210848262121,0.0100000000002183,,,2.09024966468796E-06,0
Down,-0.637233073859267,-0.641200799798474,-0.0100000000002183,,,-2.09024966468796E-06,0
Up,-0.685652155841602,-0.694438400793937,0.0100000000002183,,,2.09024966468796E-06,0
Down,-0.724365601344393,-0.779898008183055,-0.0100000000002183,,,-2.09024966468796E-06,0
Up,-0.728018908499526,-0.789308534650068,0.0100000000002183,,,2.09024966468796E-06,0
Down,-0.758279915460428,-0.849084943265231,-0.0100000000002183,,,-2.09024966468796E-06,0
Up,-0.76346171573342,-0.853899666706341,0.0100000000002183,,,2.09024966468796E-06,0
Down,-0.766975644763511,-0.858954599976349,-9.38999999999942,,,-0.000982416830101474,0
Down,-0.766272928097952,-0.859862456487654,-4.84000000000015,,,0.000475034645348704,0
Down,-0.76848520636627,-0.882114341857236,-0.0100000000002183,,,0.000505290378451817,0
Up,-0.769442953905691,-0.884303359674749,0.0100000000002183,,,2.09336294043627E-06,0
Down,-0.777002331438202,-0.900218578447498,-4.01000000000022,,,-0.000420765731924733,0
Up,-0.779179634961468,-0.902635411068973,0.0100000000002183,,,0.000420766170325604,0
Down,-0.782601259719213,-0.915482542873373,-3.01000000000022,,,-0.000316230036457643,0
Up,-0.778472602087588,-0.92207431934465,0.0100000000002183,,,0.000316230365499326,0
Up,-0.736804470555262,-0.844013033020215,3,,,0.000313187059563846,0
Up,-0.463918631625139,-0.844013033020215,6.53000000000065,,,0.000369534408495076,0
Up,-0.190461016440346,-0.844013033020215,8.57999999999993,,,0.000214045563453835,0
Down,-0.0569333839373034,1.1214355047628,-0.0100000000002183,-0.00125286041959869,0.0263439495958084,-0.000898859946163455,0
Up,-0.0388965732481754,1.11593167313304,0.0100000000002183,-0.00124481968663889,0.0225954634575976,2.09093147351958E-06,0
Down,-0.230282625854005,1.40116790250978,-0.0100000000002183,-0.00129879433923419,0.0315795407236659,-2.09093147351958E-06,0
