Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,Total Profit $
Down,-0.501792992,-0.85951417,-0.01,-0.005793527,0.034598345
Up,-0.502770574,-0.88097166,0.01,-0.005966383,0.034598345
Down,-0.503453443,-0.885098394,-0.01,-0.005966377,0.034598345
Down,-0.503555299,-0.893770227,-0.01,-0.005788269,0.034598345
Down,-0.503476458,-0.906423131,-0.02,-0.005960965,0.034598345
Down,-0.503321321,-0.915281077,-0.02,-0.005780389,0.034598345
Up,-0.506120238,-0.951433121,0.01,-0.003769785,0.034598345
Down,-0.511643966,-0.9471974,-0.01,-0.003775042,0.034598345
Up,-0.514634,-0.950081833,0.01,-0.003769785,0.034598345
Down,-0.52134075,-1,-0.94,-0.003775042,0.034598345
Down,-0.527213312,-0.985670996,-0.01,-0.003635061,0.034598345
Up,-0.537436289,-1,0.01,-0.003525521,0.034598345
Down,-0.558927585,-0.814970952,-0.01,-0.003525518,0.034598345
Up,-0.558895392,-0.814848437,0.01,-0.003578323,0.034598345
Down,-0.555714604,-0.745047264,-0.01,-0.002088228,0.034598345
Up,-0.555259929,-0.780045351,0.03,-0.001999996,0.034598345
Down,-0.553930135,-0.709392265,-0.01,-0.002007589,0.034598345
Up,-0.552787543,-0.723474341,0.01,-0.001935282,0.034598345
Up,-0.549854066,-0.740220662,0.07,-0.002007589,0.034598345
Down,-0.549286157,-0.724895397,-0.01,-0.002033108,0.034598345
Up,-0.547986872,-0.732740586,0.01,-0.001959921,0.034598345
Down,-0.545448424,-0.814358974,-0.01,0.000271093,0.034598345
Up,-0.536046005,-0.90521327,0.01,0.000280661,0.034598345
Down,-0.535642124,-0.953751759,-0.01,0.000297671,0.034598345
Up,-0.525425795,-0.967242948,0.01,0.000312555,0.034598345
Down,-0.522100859,-0.967032967,-0.01,0.000321485,0.034598345
Up,-0.521438428,-0.931026826,0.01,0.000321485,0.034598345
Down,-0.511072183,-0.941811823,-0.01,0.000305685,0.034598345
Up,-0.497020329,-0.953244275,0.01,0.000312555,0.034598345
Down,-0.498228992,-0.961659006,-0.01,0.000319996,0.034598345
Down,-0.50198757,-0.973607038,-0.01,0.000316276,0.034598345
Down,-0.504062983,-0.910044978,-1.08,0.000323718,0.034598345
Up,-0.509154346,-0.922097335,0.01,0.000721887,0.034598345
Down,-0.509771376,-0.875444918,-1.88,0.000388299,0.034598345
Up,-0.516800895,-0.794759825,0.01,0.001071774,0.034598345
Down,-0.524319547,-0.638888889,-0.01,0.001114489,0.034598345
Up,-0.525370642,-0.582706767,0.01,0.00111449,0.034598345
Down,-0.525746652,-0.55952381,-0.01,0.001114489,0.034598345
Up,-0.527796564,-0.462745098,0.01,0.00111449,0.034598345
Down,-0.527820338,0.023115461,-0.01,0.001122255,0.034598345
Up,-0.52787542,-0.032110092,0.01,0.001079217,0.034598345
Down,-0.529082817,-0.441295547,-0.01,0.001071773,0.034598345
Up,-0.53119813,-0.526717557,0.01,0.00094938,0.034598345
Down,-0.532380502,-0.564393939,-0.01,0.000989329,0.034598345
Up,-0.532544147,-0.550342131,0.01,0.0009962,0.034598345
Down,-0.533802562,-0.596,-0.01,0.001016809,0.034598345
Up,-0.534595313,-0.555343511,0.01,0.00101681,0.034598345
Down,-0.535993529,-0.090612351,-0.01,0.000975842,0.034598345
Up,-0.535966512,-0.014882871,0.01,0.00101681,0.034598345
Down,-0.535648012,0.092307692,-0.01,0.001016809,0.034598345
Up,-0.535712028,0.488235294,0.01,0.00101681,0.034598345
Down,-0.534588457,0.230156895,-0.01,0.000975842,0.034598345
Up,-0.531526748,-0.349442379,0.01,0.00101681,0.034598345
Down,-0.530636747,-0.326923077,-0.01,0.001016809,0.034598345
Up,-0.524559425,-0.255801688,0.01,0.00101681,0.034598345
Down,-0.523909779,-0.434599156,-0.01,0.001053909,0.034598345
Down,-0.522533911,-0.590517241,-0.13,0.00105391,0.034598345
Up,-0.52025042,-0.440032851,0.01,0.001058041,0.034598345
Down,-0.519853587,-0.522279114,-0.01,0.00068363,0.034598345
Up,-0.524062666,-0.83745583,0.01,0.000690501,0.034598345
Down,-0.524614039,-0.839160839,-0.01,4.65E-05,0.034598345
Up,-0.529091201,-1,0.01,4.81E-05,0.034598345
Down,-0.529407088,-1,-1.01,4.12E-05,0.034598345
Down,-0.530448356,-0.923566879,-3,0.000363714,0.034598345
Down,-0.530449912,0.102040816,-0.72,0.001317755,0.034598345
Down,-0.530266189,1.916666667,-0.36,0.001494188,0.034598345
Down,-0.530030734,4.083333333,-3.85,0.001551627,0.034598345
Down,-0.527286651,86.16666667,-0.16,0.002611544,0.034598345
Up,-0.521819674,0.623188406,0.01,0.002574636,0.034598345
Down,-0.52124481,0.644927536,-0.01,0.002574633,0.034598345
Down,-0.518715741,0.556722689,-0.24,0.002574636,0.034598345
Down,-0.515388652,0.524621212,-0.01,0.002644482,0.034598345
Down,-0.502386107,0.590163934,-0.41,0.002567055,0.034598345
Down,-0.501686643,0.598360656,-0.02,0.002599369,0.034598345
Down,-0.48995509,0.577340032,-0.03,0.002530211,0.034598345
Down,-0.480686398,-0.347107438,-0.3,0.002398278,0.034598345
Down,-0.479895891,-0.35,-0.01,0.002405754,0.034598345
Down,-0.478960065,-0.52413351,-0.01,0.002410458,0.034598345
Down,-0.478476426,-0.506493506,-0.01,0.002350944,0.034598345
Down,-0.47730825,-0.479489164,-0.01,0.002085823,0.034598345
Down,-0.475857884,0.022670936,-0.92,0.002085825,0.034598345
Down,-0.475341914,0.262843799,-0.54,0.002175908,0.034598345
Up,-0.472184208,0.451219512,0.01,0.00227894,0.034598345
Down,-0.470914957,-0.459978099,-0.01,0.002228549,0.034598345
Down,-0.469373704,-0.508108108,-0.02,0.00227894,0.034598345
Down,-0.468909923,-0.511866554,-0.01,0.002234257,0.034598345
Up,-0.467412495,-0.490196078,0.01,0.002146711,0.034598345
Down,-0.46482783,-0.544231687,-0.01,0.002143063,0.034598345
Up,-0.461566235,-1,0.01,0.002146711,0.034598345
Down,-0.459579146,-1,-2.38,0.002189571,0.034598345
Down,-0.458230164,-0.586734694,-0.21,0.002688998,0.034598345
Down,-0.457769774,-0.5,-2.8,0.002727062,0.034598345
Up,-0.445525455,4.548387097,0.01,0.003192023,0.034598345
Down,-0.430453289,27.81818182,-0.01,0.003125054,0.034598345
Up,-0.424836937,15.34210526,0.01,0.003192023,0.034598345
Down,-0.411585296,-0.219240669,-0.01,0.003258035,0.034598345
Up,-0.367379879,0.661971831,0.01,0.003261839,0.034598345
Down,-0.362401623,1.056818182,-0.01,0.003648023,0.034598345
Up,-0.322449992,1.107692308,0.01,0.003482207,0.034598345
Down,-0.297454361,0.975728155,-0.01,0.003708674,0.034598345
Up,-0.295187998,0.912844037,0.01,0.003708678,0.034598345
Down,-0.27476948,0.901733216,-0.01,0.003708674,0.034598345
Up,-0.269598186,0.803030303,0.01,0.003708678,0.034598345
Down,-0.23007147,0.742971888,-0.01,0.003618246,0.034598345
Up,-0.193376408,0.86122449,0.01,0.002907999,0.034598345
Down,-0.191949421,0.859183673,-0.01,0.00283489,0.034598345
Up,-0.171925112,1.093254651,0.01,0.002769523,0.034598345
Down,-0.130398773,1.657142857,-0.01,0.002599483,0.034598345
Up,-0.109625366,1.375510204,0.01,0.001818415,0.034598345
Down,-0.082547201,1.693685933,-0.01,0.001805093,0.034598345
Up,-0.06696243,1.666772152,0.01,0.001805095,0.034598345
Down,-0.063162343,1.705128205,-0.01,0.001747556,0.034598345
Up,-0.059778515,1.734474738,0.01,0.001703922,0.034598345
Down,-0.036419516,1.122605364,-0.01,0.001694509,0.034598345
Up,-0.016130648,1.649122807,0.01,0.001667812,0.034598345
Down,-0.007599775,0.957280385,-0.01,0.001706688,0.034598345
Up,-0.004858073,1.658119658,0.01,0.001520419,0.034598345
Down,-0.00259054,1.985981308,-0.01,0.001379898,0.034598345
Up,-0.001397755,2.004672897,0.01,0.001344052,0.034598345
Down,-0.000126241,2.014354067,-0.01,0.001344051,0.034598345
Up,0.005939718,2.169083936,0.01,0.001344052,0.034598345
Down,0.008988988,2.17961165,-0.01,0.001336599,0.034598345
Up,0.020313493,1.91943128,0.01,0.0013366,0.034598345
Down,0.03156353,1.836538462,-0.01,0.001298058,0.034598345
Up,0.070363399,4.613138686,0.01,0.0013366,0.034598345
Down,0.077370501,4.620253797,-0.01,0.000733992,0.034598345
Up,0.08367304,4.712230216,0.01,-4.00E-11,0.034598345
Down,0.105894884,5.849206349,-0.01,-4.00E-11,0.034598345
Up,0.11303501,6.144430761,0.01,-4.00E-11,0.034598345
Up,0.126049566,167.3333333,5.96,-4.00E-11,0.034598345
Up,0.126799452,60.3,1.82,-0.001720122,0.034598345
Up,0.1267106,62.2,0.95,-0.002248001,0.034598345
Down,0.126780559,146.75,-0.01,-0.002519104,0.034598345
Up,0.126129886,190.5,0.01,-0.002437589,0.034598345
Up,0.126043026,190.5,0.01,-0.002443178,0.034598345
Up,0.125976434,106.1875,3.16,-0.002443176,0.034598345
Up,0.118121874,19.3125,1.1,-0.003328793,0.034598345
Down,0.11450726,19.58333333,-0.01,-0.003753307,0.034598345
Up,0.112551711,66.70833333,0.01,-0.003633224,0.034598345
Down,0.094170392,6.871794872,-0.01,-0.003633221,0.034598345
Up,0.068519877,112,0.01,-0.003633224,0.034598345
Up,0.031724182,144.6666667,2.02,-0.003875435,0.034598345
Down,0.010604985,217,-0.01,-0.004631548,0.034598345
Up,-0.004517653,34.28571429,0.01,-0.004631552,0.034598345
Up,-0.011216127,34.28571429,0.02,-0.004631548,0.034598345
Up,-0.018229343,564,0.01,-0.004640795,0.034598345
Up,-0.02632568,564,2.09,-0.004640791,0.034598345
Down,-0.063899707,0.771604938,-0.01,-0.004946657,0.034598345
Up,-0.072270371,0.917721519,0.87,-0.005108568,0.034598345
Down,-0.077178465,-0.21221865,-0.01,-0.005194483,0.034598345
Up,-0.19339752,-0.473568282,0.01,-0.005029364,0.034598345
Down,-0.245589096,-0.094875465,-0.01,-0.005552723,0.034598345
Up,-0.262213296,-0.054726368,0.01,-0.005747845,0.034598345
Down,-0.268167125,0.25062073,-0.01,-0.00574784,0.034598345
Up,-0.271231317,0.063829787,0.01,-0.005546558,0.034598345
Down,-0.277402841,-0.195238095,-0.01,-0.00536465,0.034598345
Up,-0.379193192,0.178082192,0.01,-0.005364655,0.034598345
Down,-0.386710194,0.178082192,-0.01,-0.00574784,0.034598345
Up,-0.389290436,0.053792708,0.01,-0.005364655,0.034598345
Down,-0.39272684,-0.149425287,-0.01,-0.00536465,0.034598345
Up,-0.396724865,-0.153318078,0.01,-0.005188716,0.034598345
Down,-0.40142203,-0.240059832,-0.01,-0.00502936,0.034598345
Up,-0.407676321,-0.220117524,0.01,-0.0033602,0.034598345
Down,-0.412924226,-0.297297297,-0.01,-0.002854405,0.034598345
Up,-0.432244786,0.399548143,0.01,-0.002586186,0.034598345
Up,-0.431966762,0.391753427,0.01,-0.002672493,0.034598345
Down,-0.432302869,0.392330383,-0.01,-0.00267249,0.034598345
Up,-0.433429244,0.445427729,0.01,-0.00175831,0.034598345
Down,-0.433542235,0.414985591,-0.01,-0.001444057,0.034598345
Up,-0.436956856,-0.129287599,0.08,-0.001444059,0.034598345
Down,-0.437034897,0.082115105,-0.01,-0.001516014,0.034598345
Up,-0.437663426,-0.398487385,1.92,-0.001510058,0.034598345
Down,-0.443163478,-0.696242171,-0.01,-0.00148001,0.034598345
Up,-0.449006192,-0.760037348,0.01,-0.001480011,0.034598345
Down,-0.460906204,-0.886100934,-0.01,-0.00148001,0.034598345
Up,-0.467633316,-0.917457306,0.01,-0.001429387,0.034598345
Down,-0.469301455,-0.726020408,-0.01,-0.001471075,0.034598345
Up,-0.46840564,-0.737695276,0.01,-0.000845633,0.034598345
Down,-0.467655129,-0.741205816,-0.01,-0.000851587,0.034598345
Up,-0.467213037,-0.726001864,0.01,-0.000589546,0.034598345
Down,-0.465381084,-0.923200623,-0.01,-0.0005955,0.034598345
Up,-0.468511892,-0.827908758,0.01,-0.000612955,0.034598345
Down,-0.468786756,-0.78994813,-0.01,-0.000612955,0.034598345
Up,-0.478881221,-0.666666667,0.01,-0.000612955,0.034598345
Down,-0.479007192,-0.666666667,-0.01,-0.000687116,0.034598345
Up,-0.479179376,-0.666666667,0.01,-0.000680245,0.034598345
Down,-0.478749605,-0.664147693,-0.01,-0.000687116,0.034598345
Up,-0.480238047,-0.696969697,0.01,-0.000680245,0.034598345
Down,-0.483335036,-0.695654922,-0.01,-0.000711027,0.034598345
Up,-0.492767888,-0.687550218,0.01,-0.000711028,0.034598345
Down,-0.495046495,-0.800881057,-0.01,-0.000711027,0.034598345
Up,-0.506135263,-0.645319853,0.01,-0.000680245,0.034598345
Down,-0.505779309,-0.629315226,-0.01,-0.000736932,0.034598345
Up,-0.505079567,-0.701200568,0.01,-0.000703882,0.034598345
Down,-0.49316461,-0.597668338,-0.01,-0.000711027,0.034598345
Up,-0.48708518,-0.60056391,0.01,-0.000710879,0.034598345
Down,-0.470727659,-0.627950897,-0.01,-3.88E-06,0.034598345
Up,-0.441823007,-0.548856941,0.01,-3.99E-11,0.034598345
Down,-0.440556029,-0.512993263,-0.01,-4.25E-06,0.034598345
Up,-0.432843281,-0.467942584,0.01,4.25E-06,0.034598345
Down,-0.428455335,-0.532771536,-0.01,-3.99E-11,0.034598345
Up,-0.405668858,-0.439658644,0.01,-3.99E-11,0.034598345
Down,-0.399004805,-0.457692308,-0.01,-4.25E-06,0.034598345
Up,-0.386089652,-0.437441643,0.01,4.25E-06,0.034598345
Down,-0.385135051,-0.432306256,-0.01,-4.70E-06,0.034598345
Up,-0.377053901,-0.362453008,0.01,4.70E-06,0.034598345
Down,-0.367094633,-0.118853525,-0.01,-4.70E-06,0.034598345
Up,-0.359961994,-0.371633752,0.01,-3.99E-11,0.034598345
Down,-0.356278924,-0.362540847,-0.01,-3.99E-11,0.034598345
Up,-0.352546088,-0.387886705,0.01,4.70E-06,0.034598345
Down,-0.349900914,-0.371120385,-0.01,-4.70E-06,0.034598345
Up,-0.348744436,-0.392043638,0.01,4.70E-06,0.034598345
Down,-0.338682366,-0.335689046,-0.01,-4.70E-06,0.034598345
Up,-0.335034651,-0.326532575,0.01,4.70E-06,0.034598345
Down,-0.321420528,-0.317789292,-0.01,-4.70E-06,0.034598345
Up,-0.295560679,-0.318890815,0.01,4.70E-06,0.034598345
Down,-0.277314103,-0.24610052,-0.01,-3.99E-11,0.034598345
Up,-0.272960758,-0.25389948,0.01,-3.99E-11,0.034598345
Down,-0.268144718,-0.219770521,-0.01,-3.99E-11,0.034598345
Up,-0.265932697,-0.22815534,0.01,-3.99E-11,0.034598345
Down,-0.264181816,-0.227915194,-0.01,-3.99E-11,0.034598345
Up,-0.263343202,-0.227915194,0.01,-3.99E-11,0.034598345
Down,-0.260244544,-0.22825592,-0.01,-3.99E-11,0.034598345
Up,-0.258865424,-0.231448763,0.01,-3.99E-11,0.034598345
Down,-0.252229867,-0.229055258,-0.01,-4.70E-06,0.034598345
Up,-0.251492021,-0.228711394,0.01,4.70E-06,0.034598345
Down,-0.236158955,-0.22920434,-0.01,-4.70E-06,0.034598345
Up,-0.234079945,-0.230560579,0.01,4.70E-06,0.034598345
Down,-0.205814168,-0.225165563,-0.01,-4.70E-06,0.034598345
Up,-0.197067026,-0.236176195,0.01,4.70E-06,0.034598345
Down,-0.18138833,-0.215591915,-0.01,-4.70E-06,0.034598345
Up,-0.177836471,-0.222176804,0.01,4.70E-06,0.034598345
Down,-0.177119224,-0.216554379,-0.01,-3.99E-11,0.034598345
Up,-0.176865554,-0.271217712,0.01,-3.99E-11,0.034598345
Down,-0.173229228,-0.213815789,-0.01,-3.99E-11,0.034598345
Up,-0.171957031,-0.213207547,0.01,4.70E-06,0.034598345
Up,-0.170841754,-0.17108948,0.01,-4.70E-06,0.034598345
Down,-0.166547473,-0.109533469,-0.01,-8.93E-06,0.034598345
Up,-0.163075044,-0.001035197,0.01,-3.99E-11,0.034598345
Up,-0.158523905,-0.158352276,0.98,-8.93E-06,0.034598345
Up,-0.1578193,-0.329336531,0.01,-0.000442083,0.034598345
Up,-0.157334502,-0.305511523,0.01,-0.000451013,0.034598345
Down,-0.154621886,-0.197612732,-0.01,-0.000410012,0.034598345
Up,-0.153950157,-0.197508897,0.01,-0.000410012,0.034598345
Down,-0.150931402,-0.066726781,-0.01,-0.000410012,0.034598345
Up,-0.142093416,0.125803489,0.01,-0.000388302,0.034598345
Down,-0.117596969,0.040440158,-0.01,-0.000396068,0.034598345
Up,-0.095142697,-0.076265879,0.01,-0.000375844,0.034598345
Down,-0.081397995,0.060548723,-0.01,-0.000364383,0.034598345
Up,-0.080269554,0.060650446,0.01,-0.000357238,0.034598345
Down,-0.069014226,0.078319007,-0.01,-0.000346933,0.034598345
Up,-0.050158226,0.596097561,0.01,-0.000346933,0.034598345
Down,-0.034481541,0.00887574,-0.01,-0.000337391,0.034598345
Up,-0.021905441,0.074521652,0.01,-0.000330776,0.034598345
Down,-0.017034498,0.157031491,-0.01,-0.000314123,0.034598345
Up,0.001712054,0.052307692,0.01,-0.000307964,0.034598345
Down,0.002274658,-0.058516196,-0.01,-0.000322152,0.034598345
Up,0.006682146,-0.059487179,0.01,-0.000307964,0.034598345
Down,0.014627862,0.029925453,-0.01,-0.000314123,0.034598345
Up,0.028720091,0.238336714,0.01,-0.000322152,0.034598345
Down,0.05026011,0.730831597,-0.01,-0.000322152,0.034598345
Up,0.052682114,0.729903537,0.01,-0.000330776,0.034598345
Up,0.147631868,1.349372385,2,-0.000322152,0.034598345
Down,0.197083361,12.890625,-0.01,-0.000995577,0.034598345
Up,0.20320358,10.63762019,22.01,-0.000988963,0.034598345
Up,0.204237851,4.425558943,3,-0.008270716,0.034598345
Down,0.204054056,3.02,-0.01,-0.008619077,0.034598345
Up,0.204594987,6.898148148,0.01,-0.008063015,0.034598345
Up,0.20475812,36.40524194,0.67,-0.008063007,0.034598345
Up,0.205031359,65.125,4.33,-0.008258431,0.034598345
Down,0.20369658,6.083333333,-0.01,-0.009499818,0.034598345
Up,0.202046217,21.35294118,0.01,-0.009214612,0.034598345
Down,0.199648945,6.542372881,-0.01,-0.009214604,0.034598345
Up,0.19371044,7.041772959,0.01,-0.00920885,0.034598345
Up,0.187805952,31.33333333,3.2,-0.00951878,0.034598345
Up,0.186375919,7.028571429,0.13,-0.01013092,0.034598345
Up,0.183054719,16.88095238,1.34,-0.010171132,0.034598345
Up,0.170998051,5.4,0.79,-0.009913472,0.034598345
Down,0.170069356,3.121212121,-0.01,-0.010443012,0.034598345
Up,0.168775218,1.85,0.01,-0.01012386,0.034598345
Down,0.167461007,2.387323944,-0.01,-0.009828717,0.034598345
Up,0.166229788,1.872801183,0.01,-0.009282686,0.034598345
Up,0.166936481,3.739048082,0.54,-0.009282677,0.034598345
Up,0.166999623,2.773126413,1.51,-0.009418664,0.034598345
Up,0.166952345,1.570308596,0.49,-0.009789487,0.034598345
Down,0.165356906,5.240136054,-0.01,-0.009642755,0.034598345
Up,0.166324084,6.817204301,0.01,-0.009908138,0.034598345
Down,0.16892267,7.585227273,-0.01,-0.00991309,0.034598345
Up,0.16909806,9.40445375,0.01,-0.009642764,0.034598345
Up,0.170782824,28.85185185,1,-0.009642755,0.034598345
Up,0.16964063,19.1025641,0.41,-0.009885666,0.034598345
Up,0.166844066,13.72916667,0.59,-0.009981847,0.034598345
Up,0.167021535,9.305840456,1.05,-0.010126136,0.034598345
Up,0.167195589,18.74891775,0.45,-0.010376199,0.034598345
Down,0.167306764,27.06428571,-0.01,-0.010486807,0.034598345
Up,0.167886606,38.5,0.75,-0.010208497,0.034598345
Up,0.168021477,58.41666667,0.76,-0.01011781,0.034598345
Up,0.16818421,41.58888889,1,-0.009786964,0.034598345
Up,0.166313356,13.92822967,1,-0.009321817,0.034598345
Up,0.165270306,8.909090909,1.69,-0.009111802,0.034598345
Up,0.164360774,-0.380021269,0.31,-0.009436576,0.034598345
Up,0.159907341,-0.353065539,0.39,-0.009294443,0.034598345
Up,0.1587346,-0.38619403,0.6,-0.008987668,0.034598345
Up,0.157441072,-0.245337159,0.28,-0.008844409,0.034598345
Up,0.155561499,-0.309606289,0.72,-0.008668336,0.034598345
Up,0.154165205,-0.419766206,0.01,-0.008846142,0.034598345
Down,0.149686597,-0.416666667,-0.01,-0.008604836,0.034598345
Up,0.146813798,-0.531146298,0.01,-0.008449972,0.034598345
Up,0.142165814,-0.583400881,0.99,-0.008327458,0.034598345
Down,0.140310149,-0.655021834,-0.01,-0.008451206,0.034598345
Up,0.13926602,-0.563838903,0.01,-0.00810067,0.034598345
Up,0.138026741,-0.269441402,0.01,-0.007904943,0.034598345
Down,0.137782638,-0.269441402,-0.01,-0.007854809,0.034598345
Up,0.137230302,-0.247535597,0.01,-0.006765548,0.034598345
Down,0.158177495,20.74358974,-0.01,-0.006929837,0.034598345
Up,0.163844906,21.17948718,7.74,-0.004400762,0.034598345
Up,0.164615906,0.666666667,6.27,-0.005688877,0.034598345
Down,0.166387559,3.73553719,-0.01,-0.006809706,0.034598345
Up,0.167414667,5.715447154,0.01,-0.006671734,0.034598345
Down,0.177335875,11.71233168,-0.01,-0.006598122,0.034598345
Up,0.179776818,13.01298701,0.01,-0.006247235,0.034598345
Up,0.18439934,20.59259259,1.15,-0.006180783,0.034598345
Up,0.186051236,19.78940568,0.85,-0.006405683,0.034598345
Up,0.190062496,21.04,2,-0.006432395,0.034598345
Up,0.195617763,13.06127451,2.55,-0.006757203,0.034598345
Up,0.196638362,2.586206897,1.6,-0.00663991,0.034598345
Up,0.200546807,13.5952381,2.85,-0.00690069,0.034598345
Up,0.201830578,70.875,4.31,-0.007167786,0.034598345
Up,0.201871447,2.317567568,0.69,-0.007791673,0.034598345
Up,0.202446138,4.650735294,2.73,-0.007915801,0.034598345
Up,0.202486769,16.5,0.45,-0.008398063,0.034598345
Up,0.202627622,9.8083878,4.82,-0.008479611,0.034598345
Down,0.200681485,9.94629156,-0.01,-0.0093322,0.034598345
Up,0.199907587,7.647058824,0.01,-0.009234304,0.034598345
Up,0.196850516,11.5,0.33,-0.008967297,0.034598345
Up,0.196065684,16.63,0.87,-0.008938558,0.034598345
Up,0.194841793,21.21212121,0.79,-0.00909448,0.034598345
Up,0.193917546,37.88720539,0.01,-0.009232657,0.034598345
Up,0.191679966,166.8148148,5,-0.009236208,0.034598345
Up,0.183875482,14.0625,0.98,-0.010120168,0.034598345
Up,0.18084598,-0.180679785,1.01,-0.010115728,0.034598345
Up,0.176254462,-0.065068493,0.01,-0.010221593,0.034598345
Up,0.173665515,-0.42083244,2,-0.010118375,0.034598345
Down,0.168229747,-0.724195713,-0.01,-0.010285619,0.034598345
Up,0.162665955,-0.676175617,0.01,-0.010203785,0.034598345
Down,0.144464213,-0.528235399,-0.01,-0.010207334,0.034598345
Up,0.138755195,-0.528274875,0.01,-0.01007213,0.034598345
Up,0.13602861,-0.514376997,0.77,-0.009938696,0.034598345
Up,0.127677116,-0.613602315,0.04,-0.009897103,0.034598345
Up,0.119168681,-0.564177363,0.18,-0.00972631,0.034598345
Up,0.113887893,-0.413286302,0.01,-0.009457591,0.034598345
Down,0.106136137,-0.408781694,-0.01,-0.009404233,0.034598345
Up,0.103554008,-0.35718891,0.01,-0.009333111,0.034598345
Down,0.098965513,-0.309269952,-0.01,-0.00922819,0.034598345
Up,0.096562623,-0.302794022,0.01,-0.009176633,0.034598345
Down,0.092025456,-0.378507871,-0.01,-0.009050384,0.034598345
Up,0.088440666,-0.504377104,0.01,-0.009046836,0.034598345
Down,0.085305981,-0.409245843,-0.01,-0.009050384,0.034598345
Up,0.079871728,-0.444743935,0.01,-0.009046836,0.034598345
Down,0.069008312,-0.203854385,-0.01,-0.00887259,0.034598345
Up,0.061807997,-0.226834692,0.01,-0.008872598,0.034598345
Down,0.043322469,-0.237834133,-0.01,-0.00887259,0.034598345
Up,0.020822984,-0.257764621,0.01,-0.008869042,0.034598345
Down,0.021159091,-0.264672065,-0.01,-0.00887259,0.034598345
Up,0.021532969,-0.249955163,0.01,-0.008869042,0.034598345
Down,0.022038851,-0.220177035,-0.01,-0.00887259,0.034598345
Up,0.024779661,-0.321969059,0.01,-0.007494819,0.034598345
Down,0.024798282,-0.308705194,-0.01,-0.006382687,0.034598345
Up,0.024694073,-0.274139795,0.01,-0.006382693,0.034598345
Down,0.025747605,-0.275110783,-0.01,-0.006382687,0.034598345
Up,0.027717249,-0.332046775,0.01,-0.006382693,0.034598345
Down,0.028218608,-0.335311852,-0.01,-0.006382687,0.034598345
Up,0.030152565,-0.340927158,0.01,-0.006176727,0.034598345
Down,0.031556712,-0.381780042,-0.01,-0.006027589,0.034598345
Up,0.031677678,-0.409733124,0.01,-0.005670769,0.034598345
Down,0.031897463,-0.43,-0.01,-0.00521993,0.034598345
Up,0.033196498,-0.376348148,0.01,-0.004934234,0.034598345
Down,0.034795293,-0.372033898,-0.01,-0.004430333,0.034598345
Up,0.036506096,-0.368925249,0.01,-0.003664039,0.034598345
Down,0.037216697,-0.367720466,-0.01,-0.003543461,0.034598345
Up,0.040558345,-0.347222091,0.01,-0.003057649,0.034598345
Down,0.042781242,-0.26118068,-0.01,-0.002979651,0.034598345
Up,0.044518981,-0.239347604,0.01,-0.002123512,0.034598345
Down,0.048067336,-0.054730983,-0.01,-0.002127054,0.034598345
Up,0.049070327,-0.186521463,0.01,-0.002123512,0.034598345
Down,0.050083776,-0.158933109,-0.01,-0.002066813,0.034598345
Up,0.05137809,-0.149212234,0.01,-0.001910901,0.034598345
Down,0.05222351,-0.016207697,-0.01,-0.001772714,0.034598345
Up,0.051916608,0.065163265,0.01,-0.001769173,0.034598345
Down,0.051212417,0.188586279,-0.97,-0.000885203,0.034598345
Down,0.048674686,-0.890186916,-0.41,-0.000539994,0.034598345
Down,0.047239767,-0.619050072,-8.62,-0.000288597,0.034598345
Up,0.03416597,-0.572866298,0.01,0.001239024,0.034598345
Down,0.031453894,-0.665317609,-0.01,0.001591329,0.034598345
Down,0.024166777,-0.778290993,-5.34,0.00159133,0.034598345
Down,0.021706267,-1,-1.94,0.00253907,0.034598345
Down,0.021142253,13.66666667,-10,0.00288113,0.034598345
Up,0.020633016,0.834953258,0.26,0.004655522,0.034598345
Down,0.015283976,-0.963556851,-8.99,0.004745688,0.034598345
Down,0.013473335,-1,-0.13,0.006347732,0.034598345
Up,0.011671409,0.529411765,2.34,0.006402673,0.034598345
Down,0.009538374,1.450464396,-2.34,0.005988955,0.034598345
Up,0.006730749,0.874526515,2.33,0.006402587,0.034598345
Down,-3.23E-05,-0.414606468,-1.18,0.005990644,0.034598345
Up,-0.005672042,-0.626774081,1.18,0.006198351,0.034598345
Up,0.017894827,178.5,0.01,0.005990623,0.034598345
Up,0.027570488,112.875,3.79,0.005987077,0.034598345
Up,0.039813614,74.16666667,0.01,0.005316038,0.034598345
Up,0.048181561,40.05833333,2.98,0.005312494,0.034598345
Up,0.054181257,20.80769231,0.01,0.004785426,0.034598345
Up,0.05809806,191.4038462,0.44,0.004781882,0.034598345
Down,0.061018603,42.29411765,-0.01,0.004705589,0.034598345
Up,0.063864335,42.82352941,14.14,0.004705593,0.034598345
Up,0.064646334,42.82352941,2.54,0.002198808,0.034598345
Down,0.065615565,6.043478261,-0.01,0.001746985,0.034598345
Up,0.067834496,6.043478261,0.02,0.001750526,0.034598345
Up,0.06811974,-0.442857143,5.85,0.001745214,0.034598345
Up,0.067488896,-0.260353461,0.01,0.000710678,0.034598345
Up,0.067114801,0.213754555,2.06,0.000707138,0.034598345
Up,0.064414209,-0.543438078,0.62,0.000344176,0.034598345
Up,0.063154134,-0.57707777,0.35,0.000232652,0.034598345
Up,0.061204709,-0.738152467,1,0.000172468,0.034598345
