Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,Total Profit $
Up,,,9383.1,,
Up,,,3.07999999999993,,0
Down,,,-0.0100000000002183,,0
Up,,,0.0100000000002183,,0
Down,,,-0.0100000000002183,,0
Up,,,0.0100000000002183,,0
Down,,,-0.0100000000002183,,0
Up,,,0.0100000000002183,,0
Up,,,0.0200000000004366,,0
Up,,,7.53999999999905,,0
Down,,,-0.100000000000364,,0
Down,,,-0.0100000000002183,,0
Up,,,0.0100000000002183,,0
Down,,,-0.0100000000002183,,0
Up,,,0.0100000000002183,,0
Down,,,-0.0100000000002183,,0
Down,,,-3.6299999999992,,0
Up,,,0.0100000000002183,,0
Up,,,3.61999999999898,,0
Up,,,0.0100000000002183,,0
Down,0.585531345381389,3.16115043549089,-2.73999999999978,,0
Up,0.521489565294604,1.26861104774335,2.84000000000015,,0
Down,0.503046314314738,1.32235735694903,-0.0100000000002183,,0
Down,0.481406447360706,1.31886770052319,-2.84000000000015,,0
Up,0.348195076685682,1.29249592306473,0.0100000000002183,,0
Down,0.340245436290497,1.2914849385075,-0.0100000000002183,,0
Down,0.270044696920616,1.26687022378743,-0.8799999999992,,0
Down,0.2591776062242,1.26878517252378,-0.0100000000002183,,0
Up,0.185444406651221,1.26692495086729,0.0100000000002183,,0
Down,0.142500882603111,2.3088206459714,-0.0100000000002183,,0
Up,0.205301255493087,9.00356124881649,0.0100000000002183,,0
Down,0.337574535466656,24.6975723206781,-0.0100000000002183,,0
Up,0.334188562381195,24.8576724499464,0.0100000000002183,,0
Down,0.337572730667973,13.3778740163295,-0.0100000000002183,,0
Up,0.340070942339268,12.5811278289552,0.0100000000002183,,0
Down,0.346138075669546,9.86503132733856,-0.0100000000002183,,0
Up,0.346665441837388,8.28056587379615,0.0100000000002183,,0
Down,0.352355235511895,-0.182245466501519,-0.0100000000002183,,0
Up,0.338484104948964,-0.17376683129932,0.0100000000002183,,0
Down,0.158500367462047,0.395939214872627,-0.0100000000002183,,0
Up,0.138912724668571,0.940209148442995,0.0100000000002183,,0
Down,0.119540510058665,2.40173392506242,-0.0100000000002183,,0
Up,0.123595238640259,2.49640810878002,0.0100000000002183,,0
Down,0.258536881193667,6.78443422787398,-0.0100000000002183,,0
Up,0.231615032011221,6.85654037979588,0.0100000000002183,,0
Down,0.221737929823514,6.87219580559661,-0.0100000000002183,,0
Up,0.199590037160161,6.8682452594586,0.0100000000002183,,0
Down,0.179903558317465,6.84933719902102,-3.84000000000015,,0
Down,0.174404502071921,6.84964890922337,-1.15999999999985,,0
Down,0.169086808263966,6.84386254826905,-0.710000000000946,,0
Down,0.167364043683168,6.84291493137618,-0.759999999998399,,0
Down,0.165442628336272,6.84302518035698,-3.44000000000051,0.00382872340494352,0
Up,0.149338316324846,6.59273187375103,0.0100000000002183,0.00585947020572562,0
Down,0.147687071880295,6.53657897046569,-0.0100000000002183,0.00554546605428968,0
Down,0.133106087470206,5.671537289997,-0.100000000000364,0.00527352317946983,0
Down,0.128120033010823,5.44370674537489,-1.76000000000022,0.00507316906213772,0
Down,0.120780034353179,5.24917974421585,-0.239999999999782,0.00597173203826319,0
Down,0.118894942239045,5.19900376362155,-0.299999999999272,0.00555908661306783,0
Down,0.113671046108829,5.04314396485653,-2.70000000000073,0.0057028028130761,0
Up,0.110003536699545,4.90285899704971,0.0100000000002183,0.0063939870566494,0
Down,0.105348848051965,4.58913457225927,-0.0100000000002183,0.00639398024088722,0
Down,0.102901984711852,4.4720087645162,-3.1299999999992,0.0063939870566343,0
Down,0.10216400131518,4.45313073884337,-0.740000000001601,0.00743216704163518,0
Down,0.101725369066298,4.423864480962,-1.1299999999992,0.00773995418805825,0
Up,0.101208982610594,4.38969459963165,0.0100000000002183,0.00819963937440019,0
Down,0.0997795850016388,4.33633422912009,-0.0100000000002183,0.00789199630179559,0
Down,0.0965588766377229,4.20920315456636,-4,0.00789989332937477,0
Down,0.091896609674222,3.88983925283236,-16,0.00947703918884817,0
Down,0.100096234949266,3.75168222080071,-32.4200000000001,0.0158080451287307,0
Up,0.10039471332504,3.68285976414555,0.0100000000002183,0.0276269709425058,0
Up,0.0992171542789877,3.6766986359231,2.39999999999964,0.0276193345080793,0
Down,0.0935491541714017,3.67282775952016,-2.36000000000058,0.0257787459563814,0
Down,0.086327283559116,3.8006677255144,-0.0499999999992724,0.0257635182772172,0
Up,0.084181372671844,3.7745067241231,0.0499999999992724,0.026670419502551,0
Down,0.0830255492482017,3.75067311604912,-2.78999999999905,0.0257635181850113,0
Down,0.0866554766365707,4.08009166443351,-6.15999999999985,0.0258983478125431,0
Down,0.087907179073977,4.0136738234562,-4.30999999999949,0.028035042334888,0
Up,0.0893739523598093,3.98848460170105,0.00999999999839929,0.0286058495079983,0
Down,0.0883993385655764,3.2958751112458,-0.00999999999839929,0.0285991628661681,0
Up,0.0866746279254347,2.30256846856002,0.00999999999839929,0.0277357784236738,0
Down,0.0846885135603015,0.551010129399087,-0.00999999999839929,0.0277357487234699,0
Up,0.0748556628172121,0.179379382116393,0.00999999999839929,0.0264997775454365,0
Down,0.0664663415854815,0.140293556706651,-0.00999999999839929,0.0257172112535309,0
Up,0.0604758084217941,0.104458814807036,0.00999999999839929,0.0254274217784129,0
Down,0.0575870144992323,0.09528577972229,-0.00999999999839929,0.0240835055623918,0
Down,0.0557129607805676,0.0879860491763568,-1.3700000000008,0.0240891364186149,0
Up,0.0544236150238482,0.0880750323129452,0.0100000000002183,0.0238490114841606,0
Down,0.0523407446615186,0.0781380818322025,-3.01000000000022,0.0227976777060637,0
Up,0.015020804211336,0.138238763416254,0.0100000000002183,0.0200469287194723,0
Down,0.00829613701277333,0.15067613587947,-0.0100000000002183,0.0204711713141777,0
Up,-0.0328892211192631,0.204436690108466,0.0100000000002183,0.0183495358098831,0
Down,-0.0376492801549829,0.20724332749789,-4.36000000000058,0.0184166507460121,0
Up,-0.0672854859038515,0.220441364791683,0.0100000000002183,0.0186910636579229,0
Down,-0.0700394822614529,0.220608102669341,-0.780000000000655,0.0190866637514124,0
Up,-0.0773315417519637,0.221490706841686,0.130000000001019,0.0171417720326288,0
Down,-0.081445819613059,0.22271069424122,-0.0100000000002183,0.0174789917516146,0
Up,-0.0853965253041216,0.227227069155305,0.0100000000002183,0.0172410421804312,0
Up,-0.0886566595396789,0.235973268752308,5.98999999999978,0.0168992886674166,0
Up,-0.0969327610405874,0.248232895854818,1.59000000000015,0.0137810126156148,0
Down,-0.119691073530718,0.903934074225438,-0.0100000000002183,0.0190209774162453,0
Up,-0.140284791696017,1.15597366042003,3.39999999999964,0.0127753241277108,0
Down,-0.276161869057102,0.351723398298246,-10.8099999999995,0.0120778197805881,0
Up,-0.29626519679024,0.370557567768939,0.0200000000004366,0.0146005277754825,0
Up,-0.313399214447566,0.371048245018613,1.07999999999993,0.0141861995834128,0
Down,-0.322006985791431,0.370754527918629,-1.27000000000044,0.0138558909921946,0
Down,-0.343457557538331,0.359529987830732,-2.98999999999978,0.0129490379465994,0
Up,-0.345003051081128,0.359044127500541,0.0100000000002183,0.0137090558189597,0
Down,-0.356027053444733,0.35764523663511,-2.02000000000044,0.0138529334726604,0
Up,-0.356645755633524,0.354890219728485,0.0100000000002183,0.0149447177696159,0
Down,-0.378632835343752,0.214992520177727,-0.0100000000002183,0.0149592761416089,0
Up,-0.382751453516137,0.178985914554314,0.0100000000002183,0.0171364649056461,0
Down,-0.383419925280853,0.173809256527765,-0.0100000000002183,0.0171294247621994,0
Down,-0.392748987008291,0.146016256789593,-0.989999999999782,0.0171847955612061,0
Down,-0.39284980704896,0.144361126539168,-0.0100000000002183,0.0162707003240316,0
Up,-0.393005695385464,0.142455273895274,0.0100000000002183,0.015511892824473,0
Down,-0.393242381468927,0.141874641316337,-0.0100000000002183,0.0155118761778935,0
Down,-0.395535068698447,0.135060752768491,-3.89999999999964,0.0151389365413711,0
Down,-0.39615081723383,-0.120977144904033,-6.80000000000109,0.0158525312947887,0
Down,-0.395366575947056,-0.413865998314753,-0.809999999999491,0.0151709725269525,0
Up,-0.393930759775854,-0.708776245329503,0.0100000000002183,0.00958816718179093,0
Down,-0.393877180735185,-0.814545761344244,-0.489999999999782,0.00958815686115017,0
Down,-0.393729186020978,-0.852939756433883,-0.0100000000002183,0.0102019412932728,0
Down,-0.395485785108954,-0.865863408488619,-1.98999999999978,0.00959578961700276,0
Up,-0.395729257938562,-0.882313750874563,0.0100000000002183,0.0101419461735001,0
Down,-0.395542257839954,-0.885662273778382,-0.170000000000073,0.0103192840230313,0
