Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 100 Trials,Total Profit $
Down,-0.454345285135413,1.95652173913043,-0.0100000000002183,0.00872185930483393,0
Up,-0.416396971874119,1.37826086956522,6.93000000000029,0.00872186747119885,0
Down,-0.309536906694205,-0.549407114624506,-5.47999999999956,0.00742476343125142,0
Up,-0.30913851905785,49.5,4.25,0.00844941044749548,0
Up,-0.332589920155927,53.3611111111111,0.239999999999782,0.00817357553411147,0
Up,-0.332245987358238,17.2222222222222,2.06999999999971,0.0103768590514102,0
Down,-0.357448829404679,1.33898305084746,-0.0100000000002183,0.0106488096094191,0
Up,-0.37828499684805,1.33898305084746,0.0100000000002183,0.0106525456736746,0
Down,-0.420304199705911,4.46153846153846,-0.0100000000002183,0.0106525357145868,0
Up,-0.435083434304427,0.214876033057851,0.0100000000002183,0.0116697714418852,0
Down,-0.445303731599827,0.516129032258065,-0.0100000000002183,0.011666036324703,0
Up,-0.449734990730779,1.92307692307692,0.0100000000002183,0.011669771441865,0
Down,-0.478317939737929,2.46153846153846,-0.0100000000002183,0.0116660363246828,0
Up,-0.550960458382356,-0.824786324786325,0.0100000000002183,0.0116697714418448,0
Down,-0.57591438521404,-0.716612377850163,-11.9599999999991,0.0116660363246626,0
Down,-0.576527100552509,-0.858306188925081,-3.58000000000175,0.0139080183045328,0
Down,-0.53941416939965,0.36231884057971,-0.00999999999839929,0.0145774456372862,0
Up,-0.32493929817955,3.36795491143317,0.00999999999839929,0.0144080075114079,0
Down,-0.271969865543614,2.81521739130435,-0.00999999999839929,0.0127226426269189,0
Up,-0.196230263155795,1.2945652173913,0.00999999999839929,0.0118317411024762,0
Down,-0.176875909394868,2.20766215253029,-0.00999999999839929,0.0112219835958403,0
Up,-0.14195063140563,3.94187889077533,0.00999999999839929,0.0112219941006726,0
Up,0.0250588477954224,13.5434782608696,2.54000000000087,0.0111660264962634,0
Up,0.0489740783038008,13.5434782608696,15,0.0106597440074632,0
Down,0.0297086900539333,7.41176470588235,-0.0300000000006548,0.00723498118694676,0
Up,0.0167702602039715,7.41176470588235,0.0300000000006548,0.00707826710585247,0
Up,0.0198414784912883,3.20588235294118,4.95999999999913,0.00635422479434644,0
Up,-0.0208094807664248,215.5,0.0400000000008731,0.00166583646628293,0
Up,-0.0354579461499899,122.2,0.139999999999418,0.00152369322680546,0
Up,-0.0405290153311953,867,0.0100000000002183,0.000900846852746495,0
Up,-0.0462267502453887,28.1851851851852,0.890000000001237,0.000749302503191052,0
Up,-0.0613011443578941,7.03030303030303,1.54999999999927,-0.000203123747105183,0
Up,-0.0978791458392776,1.97769579070937,0.110000000000582,-0.000491350073540842,0
Down,-0.388398790589893,-1,-0.0100000000002183,-0.0005138064766399,0
Down,-0.45355443722703,-1,-2.55000000000109,-0.000510063383756254,0
Down,-0.485526035064924,-1,-4.72999999999956,-3.47506657012442E-05,0
Down,-0.520767104059862,-0.976190476190476,-0.399999999999636,0.000663412745825376,0
Down,-0.444590451242846,-0.666666666666667,-0.0100000000002183,0.000483729940090827,0
Up,-0.229528861414527,1.27826086956522,0.0100000000002183,-0.000793107534064363,0
Down,-0.0670845927504661,5.7554347826087,-0.0100000000002183,-0.00185344788796349,0
Up,0.0746363750115847,6.53804347826087,0.0100000000002183,-0.00375782593343565,0
Down,0.486851141635479,7.45108695652174,-0.0100000000002183,-0.00330566439558178,0
Up,0.406222195142254,4.07608695652174,0.0100000000002183,-0.00267729172549758,0
Up,0.13467106037102,8.6195652173913,5.05999999999949,-0.00125216675206441,0
Up,0.132160834722028,2.51136363636364,2.6200000000008,-0.0033521332757307,0
Up,0.174190720635872,1.43357487922705,2.30999999999949,-0.00384066227125524,0
Down,0.10980820128419,0.339130434782609,-0.0100000000002183,-0.00398232536354537,0
Up,0.0386905610553121,0.625565939771547,0.0100000000002183,-0.00253323982878984,0
Down,0.0217646725677604,1.56221198156682,-0.0100000000002183,-0.00425477703275146,0
Up,0.0233840981116578,1.21746817538897,0.0100000000002183,-0.00425478101228216,0
Down,0.0469258796619164,1.30666666666667,-0.0100000000002183,-0.00375043197823133,0
Up,0.0191823709936745,2.15333333333333,0.0100000000002183,-0.0037504354850868,0
Down,0.0992742366064348,13.6436781609195,-0.0100000000002183,-0.00245333610465748,0
Up,0.134919345075811,16.7878787878788,0.0100000000002183,-0.00347797846139208,0
Down,0.274693385846132,133.333333333333,-0.0100000000002183,-0.00268333081258687,0
Up,0.307054920346,133.333333333333,0.0100000000002183,-0.00263649794020915,0
Down,0.434553244590589,141.833333333333,-0.0100000000002183,-0.00225058061919037,0
Up,0.417267049926714,7.53125,0.0100000000002183,-0.00225058272172718,0
Up,0.270495880859525,112.136363636364,0.0300000000006548,-0.00225058061918637,0
Up,0.264908230906522,207.725,1.93999999999869,-0.00225806635128389,0
Up,0.0237657239939862,6.32989690721649,0.170000000000073,-0.00261914835469623,0
Down,-0.0209823403826514,3.44347826086956,-0.0100000000002183,-0.00265282093009156,0
Up,-0.202816819409178,3.03094000944733,0.0100000000002183,-0.00264907738547704,0
Down,-0.223895915843019,2.78435782108946,-0.0100000000002183,-0.00265282093008712,0
Up,-0.230476465481958,2.91724137931034,0.0100000000002183,-0.0026490773854726,0
Down,-0.217248978820453,12.5098039215686,-0.0100000000002183,-0.00489106779279092,0
Up,-0.151054077737131,14.3478260869565,0.0100000000002183,-0.00556048669811204,0
Down,-0.0749489574615107,18.889237199582,-0.0100000000002183,-0.00556423297253983,0
Up,-0.0758918774271403,13.2,0.0100000000002183,-0.00556048669810227,0
Up,0.0570435916676169,79,2.13000000000102,-0.00556423297253006,0
Up,0.0676553141607045,8.81836734693877,0.719999999999345,-0.00596078074586992,0
Up,0.0803361714436547,0.285714285714286,2.46999999999935,-0.00609730803265807,0
Up,0.0804614803879508,0.723076923076923,0.0300000000006548,-0.00655733080625298,0
Up,0.0769559101058815,0.290697674418605,0.0100000000002183,-0.00608650171913006,0
Up,-0.160228098283911,3.61702127659574,0.0900000000001455,-0.00327543179477718,0
Down,-0.138714978258109,4.08510638297872,-0.0100000000002183,-0.00329787613360488,0
Up,-0.132878374760501,4.08510638297872,2.42000000000007,-0.00329038856032482,0
Down,-0.138796798912863,22,-0.0100000000002183,-0.00281398838488678,0
Up,-0.14691213354114,15.5,0.0100000000002183,-0.00280463206648651,0
Down,-0.136035962207842,87,-0.0100000000002183,-0.00278029626688747,0
Up,-0.0355620689791095,5.40322580645161,0.0100000000002183,-0.00277655534966015,0
Down,0.0150946058789295,16.1851851851852,-0.0100000000002183,-0.00261183817317279,0
Up,0.0759944051469665,15.9285714285714,0.0100000000002183,-0.00231987090498542,0
Up,0.516790483410898,253,4.22999999999956,-0.00230115544363318,0
Up,0.52368038335751,253,1.27000000000044,-0.003093680959251,0
Up,0.553527031486435,198.5,1.17000000000007,-0.00380815482907826,0
Up,0.564054517399935,18.6571428571429,0.940000000000509,-0.00491207576289621,0
Up,0.561455021842704,15.2705627705628,2.48999999999978,-0.00516257073151749,0
Up,0.51960729759831,38,0.909999999999854,-0.00562953317088044,0
Down,0.0774230523834789,2.50708502024291,-0.0100000000002183,-0.00579759356555054,0
Up,-0.0576981111059176,0.327889005971198,0.0100000000002183,-0.00579759898542975,0
Down,-0.0992044473838671,-0.947658402203857,-0.0100000000002183,-0.00579759356554033,0
Up,-0.471043761196248,-1,0.0100000000002183,-0.00579759898541954,0
Down,-0.478723278842615,-1,-0.0100000000002183,-0.00579759356553011,0
Down,-0.523118553655138,-0.852941176470588,-7.80999999999949,-0.00484816167214852,0
Up,-0.40738814541454,-0.0695652173913044,0.0100000000002183,-0.00289944388920294,0
Down,0.134392853918829,3.78260869565217,-0.0100000000002183,-0.00246903947409294,0
Up,0.163420620933616,5.73913043478261,0.0100000000002183,-0.00246904178143814,0
Down,-0.390912763420318,-0.645365504061156,-0.0100000000002183,-0.00246903947408872,0
Up,-0.474263038390826,-0.830822172619048,0.0100000000002183,-0.00246904178143392,0
Down,-0.550385785423565,-0.479023289104223,-3.20000000000073,-0.0024690394740845,0
Up,-0.549910889668708,-0.359487876926677,0.0100000000002183,-0.00187295836712353,0
Down,-0.554302388020136,-0.367713004484305,-0.0200000000004366,-0.00187295661686182,0
Up,-0.656291262736064,-0.960350691631046,0.0100000000002183,-0.00187108920998869,0
Down,-0.68224986375662,-0.962577962577963,-0.0100000000002183,-0.00187108746147402,0
Up,-0.688005639778093,-0.9625,0.0100000000002183,-0.00187108920998558,0
Down,-0.722874258120044,-1,-0.0100000000002183,-0.00187108746147091,0
Up,-0.731814822796298,-1,0.0100000000002183,-0.00187108920998247,0
Up,-0.712952131368892,-1,3,-0.0018710874614678,0
Down,-0.702941073550676,-1,-0.0100000000002183,-0.0024262224028484,0
Up,-0.694905118695405,10.304347826087,0.0100000000002183,-0.0020613987527931,0
Down,-0.670310423256139,3.02173913043478,-0.0100000000002183,-0.00203146782403274,0
Up,-0.638481752822343,9.82608695652174,0.0100000000002183,-0.0020314697220043,0
Down,-0.589961926584623,8.70614692653673,-0.0100000000002183,-0.00203146782402919,0
Up,-0.590222140816821,9.82608695652174,0.0100000000002183,-0.00203146972200074,0
Up,-0.596979222973015,-0.953441295546559,4.76000000000022,-0.00203146782402563,0
Down,-0.592674005495802,1.94202898550725,-4.77000000000044,-0.00292280859894767,0
Up,-0.580018990530602,0.0876811594202898,0.0100000000002183,-0.00202999542079829,0
Down,-0.600188367217424,0.0956521739130434,-0.0100000000002183,-0.00203373459043998,0
Up,-0.625268606320822,0.907608695652174,0.0100000000002183,-0.00202999542079474,0
Up,-0.374710398115816,0.732441471571906,5,-0.00163344054265901,0
Down,-0.350280690168029,5.57142857142857,-0.0100000000002183,-0.00243310647669559,0
Up,-0.41777562707782,-1,0.0100000000002183,-0.00196934019917605,0
Down,-0.565459444321776,1.45238095238095,-0.0100000000002183,-0.00196559915526895,0
Up,-0.563791691822347,1.45238095238095,0.0100000000002183,-0.0019618617954007,0
Down,-0.537798996882112,4.70833333333333,-0.0100000000002183,-0.0019469031982664,0
Up,-0.532978166849189,2.22745358090186,0.0100000000002183,-0.00194690501581651,0
Down,-0.530691357525519,-0.87956204379562,-0.0100000000002183,-0.00149633400410898,0
Down,-0.588057272734025,-1,-0.0900000000001455,-0.00149633540056682,0
Down,-0.601965319509576,-1,-0.1299999999992,-0.00147765636245745,0
Up,-0.719529525829563,-1,0.0100000000002183,-0.00145524438311107,0
Down,-0.735818234365142,-1,-4.79000000000087,-0.00145524302502542,0
Down,-0.74394100111322,-0.75,-3.98999999999978,-0.000562435602950551,0
Down,-0.796735339263549,-1,-6.8700000000008,0.000185019604190817,0
Up,-0.800112062723228,-1,0.0100000000002183,0.00225990598102932,0
Down,-0.799518925668854,-1,-2.1299999999992,0.00249532481699699,0
Down,-0.795523096469906,-1,-0.0100000000002183,0.00311232756681323,0
Up,-0.783343880382411,-0.86504577052791,0.0100000000002183,0.00328978994954188,0
Down,-0.69577784732856,-1,-0.0100000000002183,0.0037530088240918,0
Up,-0.682528056444811,-1,0.0100000000002183,0.00392481278357804,0
Down,-0.673761344682635,-0.894977168949772,-0.0100000000002183,0.00392107463864422,0
Up,-0.681490901709469,-1,0.0100000000002183,0.00392481278357093,0
Down,-0.624672247289304,-1,-0.0100000000002183,0.00392107463863711,0
Up,-0.63032803567526,-0.909448818897638,0.0100000000002183,0.00392481278356382,0
Down,-0.647151912150887,-0.818897637795276,-0.0100000000002183,0.00392107463863001,0
Up,-0.538010580234475,3,0.0900000000001455,0.00246463166134592,0
Up,-0.521239750032216,3,0.510000000000218,0.00244966209662567,0
Up,-0.49864835231177,3,1.44000000000051,0.00235237802299726,0
Up,-0.0888734519187739,3,6.95999999999913,0.00208485108103917,0
Up,-0.0721541335367324,-0.65406378600823,1,0.00078107938298877,0
Down,-0.238655668966227,-1,-0.0100000000002183,0.000596014626521812,0
Up,-0.375120905429994,-1,0.0100000000002183,-6.82289507114575E-08,0
Down,-0.633180123394298,-1,-0.0100000000002183,-6.82306977584091E-08,0
Up,-0.639580541147787,-1,0.0100000000002183,-1.9373860824512E-06,0
Down,-0.672912957831789,-1,-0.0100000000002183,-1.9373860824512E-06,0
Up,-0.67550490522045,-1,0.0100000000002183,-1.9373860824512E-06,0
Down,-0.730433772668906,-1,-0.0100000000002183,-1.9373860824512E-06,0
Up,-0.757443632520417,-1,0.0100000000002183,-1.9373860824512E-06,0
Down,-0.774519129418605,-1,-0.0100000000002183,-1.9373860824512E-06,0
Up,-0.780303549616423,-1,0.0100000000002183,0.0005606794363473,0
Down,-0.799717277728079,-1,-0.0100000000002183,0.000556941640759812,0
Up,-0.801237872227806,-1,0.0100000000002183,0.000560679436346412,0
Down,-0.814316906245064,-1,-0.0100000000002183,0.000556941640758923,0
Up,-0.846202542637886,-1,0.0100000000002183,0.000560679436345524,0
Down,-0.876631754403294,-1,-0.0100000000002183,0.000556941640758035,0
Down,-0.877349339787736,-0.974387527839644,-1,0.000560679436344635,0
Down,-0.876843631394386,-1,-8.98999999999978,0.0016370657408713,0
Up,-0.845899526490877,-1,0.0100000000002183,0.00242665555888033,0
Up,-0.837902069686631,-1,0.0100000000002183,0.00242665328819802,0
Up,-0.755147226608442,2,0.0100000000002183,0.00242291374759573,0
Up,-0.707795768426482,24.5,4.8799999999992,0.00242291148041374,0
Up,-0.645111169822819,-0.851648351648352,5.07999999999993,0.0024442287173414,0
Up,-0.652015543287403,-0.857142857142857,0.0100000000002183,0.00149237633606947,0
Down,-0.692713928632704,-1,-0.0100000000002183,0.00149237493960919,0
Up,-0.710058335200645,-1,0.0100000000002183,0.00149237633606703,0
Down,-0.758672028161786,-1,-0.0100000000002183,0.00149237493960674,0
Up,-0.848549817377589,-1,0.0100000000002183,0.00149237633606458,0
Down,-0.855603994421541,-1,-0.0100000000002183,0.0014923749396043,0
Down,-0.876140336237004,-1,-14.9899999999998,0.00149237633606214,0
Up,-0.870572072231509,-1,5.95999999999913,0.00427743823602844,0
Down,-0.849282409997061,-1,-5.93999999999869,0.00313757450538432,0
Up,-0.832906297036283,-1,0.840000000000146,0.00425066150619968,0
Down,-0.751165083109553,-1,-5.86000000000058,0.00319875545819803,0
Up,-0.752900046214152,-1,0.0100000000002183,0.00354994589948943,0
Down,-0.773080187393416,-1,-0.0100000000002183,0.00226384106908206,0
Up,-0.782894688324658,-1,0.0599999999994907,0.00226758426118789,0
Down,-0.782962855678285,-0.318181818181818,-0.0599999999994907,0.00185792479128821,0
Up,-0.78205030395143,0.0512820512820513,0.0100000000002183,0.00186728977758133,0
Down,-0.777680613394587,0.642857142857143,-0.0100000000002183,0.0018672880257955,0
Up,-0.768674327557733,-0.0869565217391305,0.0100000000002183,0.00186728977757822,0
Down,-0.756868304300779,-0.509709430998786,-0.0100000000002183,0.00186728802579239,0
Up,-0.769675764980404,-0.602484472049689,0.0100000000002183,0.00186728977757511,0
Down,-0.773390573137042,-0.688564476885645,-0.0100000000002183,0.00186728802578928,0
Up,-0.774493992143774,-0.691566265060241,0.0100000000002183,0.001867289777572,0
Down,-0.774740881888749,-0.698823529411765,-0.0100000000002183,0.00186728802578617,0
Up,-0.77872405941845,-0.75,0.0100000000002183,0.00186728977756889,0
Down,-0.784991000807388,-0.752941176470588,-0.0100000000002183,0.0018822552849036,0
Up,-0.787849906302334,-0.64527027027027,0.0100000000002183,0.00197954341590978,0
Down,-0.644250445256464,0.221316425120773,-0.0100000000002183,0.00224706630048233,0
Up,-0.679887503120062,0.937888198757764,0.0100000000002183,0.0035508420559105,0
Down,-0.653520274900627,0.411677438307873,-0.0100000000002183,0.00373590275499192,0
Up,-0.612140806784043,1.65217391304348,0.0100000000002183,0.00373590625353604,0
Down,-0.607045171022171,4.85507246376812,-0.0100000000002183,0.00373590275498525,0
Up,-0.572115205367675,5.02898550724638,0.0100000000002183,0.00373590625352937,0
Down,-0.506835769700635,5.02898550724638,-0.0100000000002183,0.00373590275497859,0
Up,-0.423857031792801,5.11594202898551,0.0100000000002183,0.00373590625352271,0
Down,-0.532639721394408,1.56521739130435,-0.0100000000002183,0.00373590275497193,0
Up,-0.66150354533928,1.46363636363636,0.0100000000002183,0.00373590625351605,0
Down,-0.661878411413161,1.67272727272727,-0.0100000000002183,0.00373590275496527,0
Up,-0.661703464209222,1.50909090909091,0.0100000000002183,0.00373590625350939,0
Down,-0.691870859336717,-0.074468085106383,-0.0100000000002183,0.00373590275495861,0
Up,-0.699163659000848,-0.0797872340425532,0.0100000000002183,0.00373590625350273,0
Down,-0.709271497461899,0.218085106382979,-0.0100000000002183,0.00373590275495195,0
Up,-0.716732627752097,0.164893617021277,0.0100000000002183,0.00373590625349607,0
Down,-0.777244291288009,-0.672897196261682,-0.0100000000002183,0.00373590275494529,0
Up,-0.791658109898804,-0.672897196261682,0.0100000000002183,0.00373590625348941,0
Down,-0.804142874433164,-0.822822822822823,-0.0100000000002183,0.00354711753177495,0
Up,-0.832187233457314,-0.935393258426966,0.0100000000002183,0.00186845772772237,0
Down,-0.842174167832059,-0.98876404494382,-0.0100000000002183,0.00186845597593654,0
Up,-0.852015599583172,-1,0.0100000000002183,0.00187219953899942,0
Down,-0.859201206909082,-1,-0.0100000000002183,0.00187219778371328,0
Down,-0.86706302479999,-1,-5,0.00278707068528838,0
Up,-0.872035771330387,-0.945255474452555,0.0100000000002183,0.00467338489215452,0
Down,-0.872921762780373,-1,-0.0100000000002183,0.00467338051648003,0
Up,-0.864295442286777,-1,0.0100000000002183,0.0046733848921463,0
Down,-0.863126030792264,-1,-1.78000000000065,0.00467338051647181,0
Down,-0.842168402507006,-1,-5.48999999999978,0.00500500050654962,0
Up,-0.817771037463971,-1,0.0100000000002183,0.00603561166936184,0
Down,-0.573499441211473,6.08794466403162,-0.0100000000002183,0.00603186769913622,0
Down,-0.568685332704785,-0.369565217391304,-0.1299999999992,0.00323187073127573,0
Up,-0.585309163393054,-1,0.0100000000002183,0.0043718258712071,0
Down,-0.664084469587677,-1,-1.06000000000131,0.00325873183873693,0
Down,-0.66604406649596,6.83333333333333,-3.95999999999913,0.0036146935440915,0
Up,-0.66513763359266,4.41666666666667,1.39999999999964,0.0032604244813581,0
Up,-0.663909629905561,-0.723544973544973,3.57999999999993,0.00299969702424008,0
Up,-0.628709674645855,23,0.0400000000008731,0.00232640651235383,0
Down,-0.62858756185341,-1,-3.61000000000058,0.00233014310954238,0
Up,-0.607135550101749,4.58173076923077,0.0100000000002183,0.00299572172731266,0
Up,-0.574092600379286,0.318181818181818,1.30999999999949,0.00299571891938011,0
Up,-0.557464908485873,-1,2.20000000000073,0.00274816030112834,0
Up,-0.519126077715153,25,0.0900000000001455,0.00233748126241995,0
Down,-0.299874556884843,31.2727272727273,-0.0100000000002183,0.002318734970707,0
Up,-0.298048706062611,31.2727272727273,0.0100000000002183,0.00232248246232003,0
Up,-0.280149449124662,31.2727272727273,8.3799999999992,0.00231873497070278,0
Up,-0.329440811733424,5.25,0.530000000000655,0.000749498047798003,0
Down,-0.338554902212861,4.165,-0.0100000000002183,0.00064833726748259,0
Up,-0.434374102277573,3.65,0.0100000000002183,0.000652083194471409,0
Up,-0.539529878454647,3.91860465116279,1.46999999999935,0.000648337267481258,0
Down,-0.56756703323072,3.25177978168011,-0.0100000000002183,0.000374839558195061,0
Up,-0.64759683828451,2.77555418719212,0.0100000000002183,0.000374839910699309,0
Down,-0.653151940156833,0.963636363636364,-0.0100000000002183,0.000374839558194617,0
Up,-0.663801608595878,-0.475308641975309,0.0100000000002183,0.000374839910698865,0
Down,-0.689400892012021,-0.487161531279178,-0.0100000000002183,0.000374839558194173,0
Up,-0.705782346037167,-0.922818791946309,0.0100000000002183,0.000374839910698421,0
Down,-0.730579895595807,-1,-0.100000000000364,0.000374839558193729,0
Down,-0.72201366353185,0.0606060606060606,-0.0100000000002183,0.000391697000040603,0
Up,-0.681091422059276,-0.68981018981019,0.0100000000002183,0.000395442686684788,0
Up,-0.660848856380483,1.72164948453608,2.59000000000015,0.000391697000040159,0
Up,-0.648461711464532,163.055555555556,5.82999999999993,-9.1544454982051E-05,0
Up,-0.641954885475676,275,0.110000000000582,-0.00118512732420228,0
Up,-0.636893846747562,275,5.56999999999971,-0.00120384173335264,0
Up,-0.638146679566904,275,3,-0.00224815793833977,0
Down,-0.646606895800506,1.59090909090909,-0.0100000000002183,-0.00280745250699765,0
Up,-0.664893510729882,16.6,0.0100000000002183,-0.00280745513169478,0
Up,-0.590167237133266,1.53333333333333,5,-0.00280745250699255,0
Down,-0.299980365650091,4.84239130434783,-0.0100000000002183,-0.0037443415272016,0
Up,-0.274192665971936,5.23913043478261,0.0100000000002183,-0.00374059970914686,0
Down,-0.215041766515957,4.23913043478261,-0.0100000000002183,-0.00374434152719494,0
Up,-0.190393154045192,5.23913043478261,0.0100000000002183,-0.0037405997091402,0
Up,0.0649185204438333,23.875,8,-0.00374434152718828,0
Down,0.0547579260002824,23.875,-0.0100000000002183,-0.00523779597081586,0
Up,-0.136872512526146,28.5714285714286,0.0100000000002183,-0.00523780086581782,0
Down,-0.331051546646083,28.5714285714286,-0.0100000000002183,-0.00617599821799786,0
Up,-0.441544160809144,13.0555555555556,0.0100000000002183,-0.00617225691927725,0
Down,-0.582032658717679,2.06666666666667,-0.0100000000002183,-0.0061759982179872,0
Up,-0.685908876558903,2.06666666666667,0.0100000000002183,-0.00617225691926659,0
Down,-0.693956117309359,1.66666666666667,-0.0100000000002183,-0.00650761383238807,0
Up,-0.701604542610385,0.333333333333333,0.0100000000002183,-0.00753448807215418,0
Down,-0.705325296936513,0.388684210526316,-0.0100000000002183,-0.00753448102497223,0
Up,-0.69811359998333,0.828571428571429,0.0100000000002183,-0.0075344880721413,0
Down,-0.721999923944474,-0.8203125,-0.0100000000002183,-0.00756072838381861,0
Up,-0.767485758629457,-1,0.0100000000002183,-0.00755698578720332,0
Down,-0.743774221705868,2.98305084745763,-0.0100000000002183,-0.00775758578967478,0
Up,-0.724743093885513,2.98305084745763,0.0100000000002183,-0.00849822545232803,0
Down,-0.592433728135275,-0.495273931366647,-0.0100000000002183,-0.00823749310019894,0
Up,-0.653967195513477,-0.880794701986755,0.0100000000002183,-0.00756420748331466,0
Down,-0.660803792292782,0.402439024390244,-0.0100000000002183,-0.00755857588961217,0
Up,-0.564432159327197,7.28333333333333,0.0100000000002183,-0.00823352263689481,0
Down,-0.534493973638479,8.1875,-0.0100000000002183,-0.00823351493395119,0
Up,-0.487101388216029,7.91532258064516,0.0100000000002183,-0.00798596121070139,0
Down,-0.457095505223104,2.03389830508475,-0.0100000000002183,-0.00757527727698193,0
Up,-0.475412295337138,0.0319349199946214,0.0100000000002183,-0.00755653588027094,0
Up,-0.545194797478916,4.33,1,-0.00756027847687291,0
Up,-0.53470118574077,1.42613636363636,0.989999999999782,-0.00774517988474033,0
Up,-0.488253316536105,3,0.0100000000002183,-0.00635896151565785,0
Down,-0.447417361265679,4.06024096385542,-0.0100000000002183,-0.00626154080814079,0
Up,-0.421296946173684,2.52727272727273,0.0100000000002183,-0.00626154666232126,0
Down,-0.439223556608882,2.09565217391304,-0.0100000000002183,-0.00626154080812946,0
Up,-0.465396289175705,3.41818181818182,0.0100000000002183,-0.00598430302603492,0
Down,-0.446746408394501,6.328125,-0.0100000000002183,-0.00598804345133752,0
Up,-0.302711170188242,24,0.0100000000002183,-0.00598430302602448,0
