Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 100 Trials,Total Profit $
Down,-0.787507912091273,-1,-0.0100000000002183,-0.00473056423425455,0
Down,-0.821320227064083,-1,-2.10000000000036,-0.0047305688595578,0
Down,-0.779493825697345,-1,-7.19000000000051,-0.00431749075219234,0
Down,-0.658456400695437,-1,-0.819999999999709,-0.00291158152095261,0
Down,-0.695496652462218,-1,-0.0100000000002183,-0.00176582007360393,0
Up,-0.562750660226895,-1,2.36000000000058,-0.00176582179358542,0
Up,-0.503346438404963,-1,1.65999999999985,-0.00222633439951503,0
Up,-0.511072025518782,-1,0.680000000000291,-0.00255352003041032,0
Up,-0.532293206387983,-1,3.43000000000029,-0.00268476141740526,0
Down,-0.585329560386676,-1,-8.71000000000095,-0.0027760463419122,0
Up,-0.652936663490982,-1,2.60000000000036,-0.00107252324167795,0
Up,-0.531013199780732,-1,2,-0.00149186124300393,0
Up,-0.492076536469838,-1,3.70999999999913,-0.00188567147059704,0
Up,-0.441976304656488,-1,0.400000000001455,-0.00261044926253717,0
Down,-0.343954842323591,-1,-0.0100000000002183,-0.00269073605341474,0
Up,-0.342221465937351,-1,2.01000000000022,-0.00268681727803766,0
Up,-0.370930882299081,-1,0.809999999999491,-0.00278040410219815,0
Down,-0.375062056480431,-1,-0.0100000000002183,-0.00074136455913032,0
Up,-0.41210835324293,-1,0.0100000000002183,0.000102641348757704,0
Down,-0.577474759580043,-1,-0.0100000000002183,0.000531317947866761,0
Down,-0.785721029540422,-1,-2.80999999999949,0.000531318478448117,0
Down,-0.812247498875128,-1,-0.100000000000364,0.00108334395181409,0
Down,-0.833975905429543,-1,-2.36000000000058,0.00199140568915968,0
Down,-0.861482565859009,-1,-2.76000000000022,0.00245156037990646,0
Down,-0.878098807907698,-1,-0.8799999999992,0.00299407611604363,0
Up,-0.890162790988327,-1,0.0100000000002183,0.00316451890964187,0
Down,-0.895279012992915,-1,-0.0100000000002183,0.0031645158014344,0
Down,-0.898385966439034,-1,-1.95999999999913,0.00316451890963587,0
Up,-0.906479434057798,-1,0.00999999999839929,0.00355048758826215,0
Down,-0.903102425904301,-1,-1.04999999999927,0.0035465718268255,0
Down,-0.832594959471807,-1,-4,0.00375428827510338,0
Down,-0.797810974526733,-1,-1.6299999999992,0.00453626158392506,0
Up,-0.48176372858752,-1,0.00999999999839929,0.00340438263048015,0
Up,-0.455077827744019,-1,5.6200000000008,0.00188335508970661,0
Down,-0.587515080488863,-1,-0.0499999999992724,-0.00277042681224171,0
Up,-0.707625649653058,-1,0.00999999999839929,0.000316624484494765,0
Down,-0.811431103771856,-1,-0.00999999999839929,-0.000134065041990095,0
Up,-0.80964058353049,-1,0.00999999999839929,-0.00157071442445544,0
Down,-0.814777947862156,-1,-0.00999999999839929,-0.00157071288879496,0
Up,-0.814627171695456,-1,0.00999999999839929,-0.00157071442445256,0
Down,-0.817803844781977,-1,-0.00999999999839929,-0.00157071288879207,0
Up,-0.802859991147715,-1,0.00999999999839929,-0.00157071442444967,0
Down,-0.799220329199736,-1,-0.00999999999839929,-0.000976418118582734,0
Down,-0.790105523143726,-1,-4.92000000000007,-0.00103524260101073,0
Up,-0.755925060238365,-1,3.29999999999927,0.00105648058944086,0
Down,-0.750706937175745,-1,-0.0100000000002183,0.00265920417823873,0
Up,-0.709127340237846,-1,0.0100000000002183,0.00233229808896351,0
Down,-0.705378439168276,-1,-0.0100000000002183,0.00245759878038698,0
Up,-0.711435031288012,-1,0.0100000000002183,0.00250262908312271,0
Down,-0.709363928505465,-1,-0.0100000000002183,0.00249871124450585,0
Up,-0.716126292771337,-1,0.0100000000002183,0.00250262908311782,0
Down,-0.671483785611528,-1,-0.0100000000002183,0.00249871124450096,0
Up,-0.728848667645762,-1,0.0100000000002183,0.00208955560106006,0
Down,-0.756343469542833,-1,-0.0100000000002183,0.000679723905900209,0
Down,-0.739841291597578,-1,-12.7399999999998,0.000521007012111108,0
Up,-0.539949734628224,-1,3.42000000000007,0.00301627377157954,0
Down,-0.425894244523256,-1,-0.0100000000002183,0.00280753961719316,0
Up,0.040550705879789,-1,0.0100000000002183,0.00313472583299257,0
Down,0.0825157400289073,-1,-0.0100000000002183,0.00326596663508205,0
Up,0.0872473850353081,-1,5.96999999999935,0.00393977413126589,0
Up,-0.540694082343676,-1,2.56000000000131,0.0010630118758348,0
Up,-0.690937179184154,-1,0.0100000000002183,0.00107058329122456,0
Down,-0.684696210804671,-1,-0.0100000000002183,0.00146047252100079,0
Up,-0.709323541940533,-1,0.0100000000002183,0.00218917131075846,0
Down,-0.734920373713411,-1,-0.0100000000002183,0.00226553710381916,0
Up,-0.721511703346923,-1,0.0100000000002183,0.00226553932625961,0
Down,-0.715769552335072,-1,-0.0100000000002183,0.00265715261570509,0
Up,-0.478083081850071,-0.884792626728111,0.0100000000002183,0.00281768599101584,0
Down,-0.407862314911272,-0.980597014925373,-0.0100000000002183,0.00281376815390622,0
Up,-0.557410114245027,-1,0.0100000000002183,0.00281768599101029,0
Down,-0.595630071691457,-1,-0.0100000000002183,0.00281376815390066,0
Up,-0.66095934008035,-1,0.0100000000002183,0.00226565998705652,0
Down,-0.68752846073924,-1,-0.0100000000002183,0.00224411891145748,0
Up,-0.740930328657005,-1,0.0100000000002183,0.00178396838126549,0
Down,-0.629066238152565,-1,-0.0100000000002183,0.00124144848456531,0
Up,-0.627219189855207,-1,0.0100000000002183,0.00107100985152186,0
Down,-0.671158785085245,-1,-0.0100000000002183,0.00107100879916633,0
Up,-0.691230910906035,-1,0.0100000000002183,0.00107100985151964,0
Down,-0.750575080359819,-1,-0.0100000000002183,0.000685037012330358,0
Up,-0.723619290686896,-1,0.0100000000002183,0.000688956934321805,0
Down,-0.669451362633229,-1,-0.0100000000002183,0.000481236325480916,0
Up,-0.692431570548729,-1,0.0100000000002183,-0.000300732822785976,0
Down,-0.706258141116933,-1,-0.0100000000002183,-0.000622269634896977,0
Up,-0.718415391837774,-1,0.0100000000002183,-0.000618348431385751,0
Down,-0.718003904613326,-1,-0.0100000000002183,0.000481719038925466,0
Up,-0.702864954636867,-1,0.0100000000002183,0.000473880218929246,0
Down,-0.700521143970151,-1,-0.0100000000002183,0.000473879752142636,0
Up,-0.718829226078386,-1,0.0100000000002183,0.000473880218928136,0
Down,-0.729566159793223,-1,-0.0100000000002183,0.000473879752141526,0
Down,-0.769582749719914,-1,-2.54000000000087,0.000473880218927025,0
Down,-0.674005318568799,-1,-3.28999999999905,0.000973756253240587,0
Down,-0.662173141936442,-1,-0.0100000000002183,0.00161689572605916,0
Up,-0.789402924483532,-1,0.0100000000002183,0.00162081698009109,0
Down,-0.792074345923429,-1,-14.6499999999996,0.00161689572605606,0
Up,-0.636355768229212,-1,0.0999999999985448,0.0035261392752286,0
Up,-0.263945030168547,-1,14.5,0.00415355376643101,0
Down,-0.618523701660719,-1,-6.60999999999876,0.001303469357403,0
Down,-0.659782249320558,-1,-4.14000000000124,0.00260193501925032,0
Down,-0.459114093853371,-1,-1.30999999999949,0.00341253381728346,0
Down,-0.45346716873582,-1,-2.57999999999993,0.00367171252770038,0
Up,-0.616405659155171,-1,2.56999999999971,0.00417640066925418,0
Up,-0.634381911211661,-1,0.0100000000002183,0.00367354840149559,0
Down,-0.58774760983588,-1,-0.0100000000002183,0.00366962450213659,0
Up,-0.552804844044657,-1,0.0100000000002183,0.00367354840148826,0
Down,-0.513996794437384,-1,-0.0100000000002183,0.00366962450212927,0
Up,-0.296743122111726,-1,0.0100000000002183,0.00117436186219777,0
Up,-0.184332888567293,-1,1.23999999999978,0.00184360622295365,0
Down,-0.204972519090157,-1,-0.0100000000002183,0.00159813890682092,0
Up,-0.248515708228908,-1,0.0100000000002183,0.00160206436112409,0
Down,-0.371734748786212,-1,-0.0100000000002183,0.00159813890681826,0
Up,-0.377377453015903,-1,0.0100000000002183,0.00277138079168449,0
Down,-0.358899987851241,-1,-0.0100000000002183,0.0032713800285693,0
Up,-0.35841607900366,-1,0.0100000000002183,0.00327530384255703,0
Down,-0.389959767803283,-1,-0.0100000000002183,0.00327138002856331,0
Up,-0.475357853734152,-1,0.0100000000002183,0.00327530384255104,0
Down,-0.479778974767564,-1,-0.0100000000002183,0.00327138002855731,0
Up,-0.463420415662604,-1,0.0100000000002183,0.00327530384254504,0
Up,-0.261521723349961,-1,4.13999999999942,0.00327138002855132,0
Up,-0.388536014024829,-1,0.0300000000006548,0.00246044553952562,0
Down,-0.602343145586958,-1,-0.0100000000002183,0.00245259709271584,0
Up,-0.664585520006151,-1,0.0100000000002183,0.00245652010318431,0
Up,-0.587645363001777,-1,0.0100000000002183,0.00245259709271139,0
Down,-0.569029099396624,-1,-0.0100000000002183,0.00245259468225201,0
Up,-0.195262873070021,0.954439003619332,0.0100000000002183,0.00245259709270695,0
Up,0.0242969145858801,5.45454545454545,1.39999999999964,0.00245259468224757,0
Up,0.450932900632229,229.333333333333,3.60000000000036,0.00217585518887531,0
Down,0.318307882778327,6.67391304347826,-0.0100000000002183,0.00147133747800798,0
Up,0.369610238095336,66.625,0.0100000000002183,0.00147133892587892,0
Down,0.354481094390518,63.8125,-0.0100000000002183,0.0014713374780051,0
Up,0.357803047396386,61,0.0100000000002183,0.00147133892587603,0
Down,0.372157974887355,61,-0.0100000000002183,0.00147133747800221,0
Up,0.382242895227878,61,0.0100000000002183,0.00147133892587314,0
Down,0.327940025929644,1.49704142011834,-0.0100000000002183,0.00147133747799932,0
Up,0.292692266869574,4.30434782608696,0.0100000000002183,0.00147133892587026,0
Down,0.37449270152983,4.30434782608696,-2.38999999999942,0.00147133747799644,0
Up,0.227896802594425,-1,2.3799999999992,0.00193823446289532,0
Down,-0.309438160104317,-0.927536231884058,-3.96999999999935,0.00147318974652055,0
Up,-0.422693268254351,-1,1.52000000000044,0.00225004335605283,0
Down,-0.507752233960527,-1,-0.0100000000002183,0.00195370181777244,0
Up,-0.634300654376427,-1,0.0100000000002183,0.00195370373911663,0
Down,-0.559532698872589,-1,-0.0100000000002183,0.00145382531666849,0
Down,-0.591318462263347,-1,-0.460000000000946,0.000810688231979606,0
Up,-0.482490928398487,-1,0.0100000000002183,0.000898988993371708,0
Up,-0.178300914639689,-1,2.92000000000007,0.000898988106195597,0
Down,-0.347528269293836,-0.842391304347826,-0.0100000000002183,-0.00254748731887178,0
Up,-0.247529737189363,-0.696141479099679,0.0100000000002183,-0.00252588314369961,0
Down,-0.164347710300265,-0.636645962732919,-0.0100000000002183,0.000320279373065668,0
Up,-0.0884913150480324,-0.611801242236025,0.0100000000002183,-0.000974264396522484,0
Down,-0.102013810965667,-0.901960784313726,-0.0100000000002183,-0.00178878508681835,0
Up,-0.148399247753836,-0.899665551839465,0.0100000000002183,-0.00204404190497609,0
Down,-0.1695080069423,-0.688963210702341,-0.0100000000002183,-0.00255265193879262,0
Up,-0.116223804814023,-0.794202898550725,0.0100000000002183,-0.00204587777877485,0
Down,-0.109695245128447,-0.492753623188406,-0.0100000000002183,-0.00204587577167858,0
Up,-0.00494776492850367,-0.0279503105590062,0.0100000000002183,-0.00204587777877108,0
Down,-0.00720207271496532,-1,-1.04999999999927,-0.00204587577167481,0
Up,-0.399830456997791,-1,1.03999999999905,-0.0018418561995619,0
Up,-0.286397806151341,-0.956521739130435,0.0100000000002183,-0.00204393503847844,0
Down,-0.268974602145609,-0.811074918566775,-0.0100000000002183,-0.00180239140861915,0
Up,-0.374322168820277,-0.772435897435897,0.0100000000002183,-0.00180239317664843,0
Down,-0.248587821565091,-0.603626943005181,-0.0100000000002183,-0.00180239140861604,0
Up,-0.267628245047353,-0.791100702576112,0.0100000000002183,-0.00180239317664532,0
Down,-0.334224103238733,-0.824267782426778,-0.0100000000002183,-0.00180239140861294,0
Up,-0.26047217304218,-0.620138753175689,0.0100000000002183,-0.00180239317664221,0
Down,-0.273065133481812,-0.757097791798107,-0.0100000000002183,-0.00180239140860983,0
Up,-0.328595816932528,-0.322727272727273,0.0100000000002183,-0.00180239317663911,0
Down,-0.291075453942602,-0.226337448559671,-0.0100000000002183,-0.00180239140860672,0
Up,-0.320099751799793,-0.574803149606299,0.0100000000002183,-0.001802393176636,0
Down,-0.364591247829704,-0.64326334208224,-0.0100000000002183,-0.00180239140860361,0
Up,-0.331171697362396,-0.222727272727273,0.0100000000002183,-0.000987534873619467,0
Down,-0.280837368757704,0.0748898678414096,-0.0100000000002183,-0.000983608472771014,0
Up,-0.260148608882814,0.229268292682927,0.0100000000002183,-0.000983609437281041,0
Down,-0.0601690133522623,0.309090909090909,-0.0100000000002183,-0.000983608472769459,0
Up,-0.0161728242757731,0.309090909090909,5.01000000000022,-0.000979684016351623,0
Down,-0.0928770781758715,-1,-0.0100000000002183,-0.00196448241183012,0
Up,-0.0102914230418986,0,0.0100000000002183,-0.00196055891705238,0
Down,0.534568250022454,1.76795580110497,-0.0100000000002183,-0.00168774050799914,0
Up,0.525066838126817,1.2252253562082,0.0100000000002183,-0.000979301712813463,0
Down,0.414367804448715,1.42541436464088,-0.0100000000002183,-0.000983224245003411,0
Up,0.454891084732256,1.6,0.0100000000002183,-0.000979301712811242,0
Down,0.53399520121524,1.7037037037037,-0.0100000000002183,-0.000983224245001191,0
Up,0.574875997476172,2.98148148148148,0.0100000000002183,-0.000979301712809022,0
Down,0.713753989739491,3.12345679012346,-0.0100000000002183,-0.00098322424499897,0
Up,0.942008095615827,3.8956043956044,0.0100000000002183,-0.000979301712806802,0
Down,0.965888693013241,4.03820285176217,-0.0100000000002183,-0.00098322424499675,0
Up,0.857086273850491,3.65079365079365,0.0100000000002183,-0.000979301712804581,0
Down,0.896530363201806,4.49074074074074,-0.0100000000002183,-0.00145011978202247,0
Up,0.939901669879054,5.16,0.0100000000002183,-0.000981153981329363,0
Up,0.954956654401648,5.18,2.53000000000065,-0.00176192867518066,0
Down,0.801452517678087,1.50194552529183,-0.0100000000002183,-0.00195970526826827,0
Up,0.83277001826942,1.996,0.0100000000002183,-0.00195970718961247,0
Up,2.60928325454392,3.32828282828283,2.46999999999935,-0.0019597052682645,0
Up,2.8992171173486,3.32828282828283,14,-0.00244586111417422,0
Up,2.81515656208014,3.32828282828283,1,-0.00527987635860461,0.0151049999999996
Up,2.1437026984073,3.32828282828283,0.469999999999345,-0.00547362791501849,0.0151049999999996
Down,1.8938687086595,3.32828282828283,-0.0100000000002183,-0.00499261049910871,0.0151049999999996
Up,1.38936430911867,3.32828282828283,0.0100000000002183,-0.00499261538789253,0.0151049999999996
Up,1.23816294984283,3.32828282828283,4.53000000000065,-0.00499261049909872,0.0151049999999996
Up,0.718741865403609,44.2857142857143,3,-0.00588102854305061,0.0151049999999996
Down,0.312376791176131,44.2857142857143,-8.40999999999985,-0.00646586386118697,0.0151049999999996
Up,0.242227369502792,44.2857142857143,0.0100000000002183,-0.00482332032751631,0.0151049999999996
Up,-0.488616739998648,-1,0.0100000000002183,-0.00482331560531102,0.0151049999999996
Down,-0.408468064214196,-1,-0.0100000000002183,-0.00482723437502308,0.0151049999999996
Up,-0.394016652296506,-1,0.0100000000002183,-0.00482331560530147,0.0151049999999996
Down,-0.204696478450198,-1,-0.0100000000002183,-0.00482723437501353,0.0151049999999996
Down,0.156903814362088,-1,-3.20000000000073,-0.00482331560529192,0.0151049999999996
Up,-0.0513338089824466,-1,3.20000000000073,-0.00440305132780527,0.0151049999999996
Up,-0.0761203254487134,-1,0.0100000000002183,-0.00482545249101052,0.0151049999999996
Down,-0.325718877714915,-1,-0.0100000000002183,-0.00482544776689031,0.0151049999999996
Up,-0.261658109123608,-1,0.0100000000002183,-0.00482545249100097,0.0151049999999996
Down,-0.63004883171481,-1,-0.0100000000002183,-0.00482544776688076,0.0151049999999996
Up,-0.710370686087923,-1,0.0100000000002183,-0.00482545249099142,0.0151049999999996
Down,-0.730706029682244,-1,-0.0100000000002183,-0.00482544776687122,0.0151049999999996
Up,-0.735844282746232,-1,0.0100000000002183,-0.00482545249098187,0.0151049999999996
Down,-0.637972882265827,-1,-0.0100000000002183,-0.00482544776686167,0.0151049999999996
Up,-0.49059724477962,-1,0.0100000000002183,-0.00482545249097233,0.0151049999999996
Down,-0.399262445603973,-1,-0.0100000000002183,-0.00482544776685212,0.0151049999999996
Up,-0.465993560079816,-1,0.0100000000002183,-0.00482545249096278,0.0151049999999996
Down,-0.216000337688355,-1,-0.110000000000582,-0.00482544776684257,0.0151049999999996
Up,-0.453397935196215,-1,0.0100000000002183,-0.0048058822725201,0.0151049999999996
Down,-0.462002731222273,-1,-0.0100000000002183,-0.00480587756754991,0.0151049999999996
Up,-0.462041258769588,-1,0.0100000000002183,-0.00480588227251055,0.0151049999999996
Down,-0.496285722120772,-1,-0.0100000000002183,-0.00480587756754036,0.0151049999999996
Up,-0.259067503714437,-1,0.0100000000002183,-0.00480588227250101,0.0151049999999996
Down,-0.189405473732743,-1,-0.0100000000002183,-0.0038250036284686,0.0151049999999996
Up,0.165056475607836,-1,0.0100000000002183,-0.00382500737178915,0.0151049999999996
Down,0.0846727733215253,-0.729166666666667,-0.0100000000002183,-0.00382500362846128,0.0151049999999996
Up,-0.464373071294998,-1,0.0100000000002183,-0.00382500737178182,0.0151049999999996
Down,-0.495043922002974,-1,-0.0100000000002183,-0.00382500362845395,0.0151049999999996
Up,-0.496252089382917,-1,0.0100000000002183,-0.00382500737177449,0.0151049999999996
Down,-0.462554899161054,-1,-0.0100000000002183,-0.00382500362844662,0.0151049999999996
Up,-0.499144435577741,-1,0.0100000000002183,-0.00382500737176716,0.0151049999999996
Down,-0.502843952522597,-1,-0.0100000000002183,-0.00382500362843929,0.0151049999999996
Up,-0.269306320409964,-1,0.0100000000002183,-0.00382500737175984,0.0151049999999996
Down,-0.257531154571765,-0.998525073746313,-0.0100000000002183,-0.00382500362843197,0.0151049999999996
Up,-0.229750782404906,-0.857310482150476,0.0100000000002183,-0.00382500737175251,0.0151049999999996
Down,-0.126254884612749,-0.891566265060241,-0.0100000000002183,-0.00382500362842464,0.0151049999999996
Up,-0.117638694155215,-1,0.0100000000002183,-0.00382500737174518,0.0151049999999996
Down,-0.136897650563956,-0.486238532110092,-0.0100000000002183,-0.00382500362841731,0.0151049999999996
Up,-0.0159735568134727,-0.486238532110092,0.0100000000002183,-0.00332696815605149,0.0151049999999996
Down,0.167999683488076,-0.486238532110092,-0.0100000000002183,-0.00333088549704264,0.0151049999999996
Up,0.515029720125411,-0.486238532110092,0.0100000000002183,-0.00332696815604483,0.0151049999999996
Down,0.522652995144312,-0.486238532110092,-0.0100000000002183,-0.00284473157247045,0.0151049999999996
Up,0.636344321093006,-0.486238532110092,0.0100000000002183,-9.90214692528912E-05,0.0151049999999996
Up,1.16045057518106,-0.486238532110092,4.48999999999978,9.47353541664864E-05,0.0151049999999996
Up,1.14103319044893,-0.486238532110092,1,-0.000691999535127996,0.0151049999999996
Up,1.11580822913488,-0.486238532110092,5,-0.000889574545662741,0.0151049999999996
Down,-0.0795719445039062,-0.966292134831461,-0.0100000000002183,-0.00186561279660258,0.0151049999999996
Up,-0.0768979924172623,-0.966292134831461,0.0100000000002183,-0.000977201464391397,0.0151049999999996
Down,0.116841735023373,-0.966292134831461,-0.0100000000002183,-0.000392359434500777,0.0151049999999996
Up,0.172159812722034,-0.966292134831461,0.0100000000002183,-0.00203490967991216,0.0151049999999996
Down,0.0236536314148507,-0.98125,-0.0100000000002183,-0.00203490769036319,0.0151049999999996
Up,-0.0209367741009237,-1,0.0100000000002183,-0.00203099563239184,0.0151049999999996
Up,-0.161783479732901,-0.945544554455446,0.329999999999927,-0.00203490769035919,0.0151049999999996
Up,-0.216374402907516,-0.972772277227723,0.659999999999854,-0.0020974667956335,0.0151049999999996
Up,-0.268730548748909,-1,0.0100000000002183,-0.00222845191334442,0.0151049999999996
Down,-0.363185494712815,13,-0.0100000000002183,-0.00285665436102511,0.0151049999999996
Up,-0.182578901533177,-1,0.0100000000002183,-0.00222825576080488,0.0151049999999996
Up,0.332388368372899,57,2,-0.00222825358208145,0.0151049999999996
Down,0.394218165786543,57,-0.0100000000002183,-0.00262117922869254,0.0151049999999996
Up,0.480463999172893,57,0.0100000000002183,-0.00261726774387694,0.0151049999999996
Up,0.559200607183494,57,7,-0.00262117922868765,0.0151049999999996
Up,1.32973315841029,3.25,8,-0.00398734494508379,0.0151049999999996
Up,1.38904215739883,26,2,-0.00555180196692695,0.0151049999999996
Down,1.55836224042812,26,-0.0100000000002183,-0.00594016500561989,0.0151049999999996
Up,1.59163960106465,26,0.0100000000002183,-0.00594017080795095,0.0151049999999996
Down,1.61584851341253,440,-0.0100000000002183,-0.00594016500560879,0.0151049999999996
Up,1.64217813471119,440,0.0100000000002183,-0.00594017080793985,0.0151049999999996
Down,1.66570317988301,440,-0.0100000000002183,-0.00594016500559769,0.0151049999999996
Up,1.78332410344112,440,0.0100000000002183,-0.00595974102636188,0.0151049999999996
Down,3.05118790754874,440,-0.0100000000002183,-0.0059597352048697,0.0151049999999996
Up,3.23093502507117,440,6.68000000000029,-0.00595974102635077,0.0151049999999996
Up,3.15221331668747,440,0.309999999999491,-0.00726119988921425,0.0151049999999996
Up,2.98224573471804,440,5.88000000000102,-0.00732360539934973,0.0151049999999996
