Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 100 Trials,Total Profit $
Down,-0.519950164206512,-1,-1.23999999999978,0.0059672063726055,0
Up,-0.546876707970847,-1,0.0100000000002183,0.00622342025542166,0
Down,-0.56533004218764,-1,-1.76000000000022,0.00756200073998747,0
Down,-0.597729677977084,0.166044321779365,-4.23999999999978,0.00831083624614326,0
Down,-0.68581570019887,-0.91687633068841,-0.0100000000002183,0.00924758288699223,0
Up,-0.702754071949582,-0.905880584745815,40,0.00986830264128913,0
Down,-0.723863281310513,-0.87315875613748,-40,0.00244494589354205,0
Down,-0.779636033069249,-1,-23.9400000000005,0.0108144665456127,0
Up,-0.75756242745795,-1,0.0100000000002183,0.0162250797026664,0
Down,-0.560453149157166,27,-0.0100000000002183,0.0178282432937993,0
Up,-0.466308817846153,-1,0.0100000000002183,0.0178282615890339,0
Up,-0.466308817846153,-1,7.3700000000008,0.0169192792987225,0
Up,-0.466308817846153,-1,16.5599999999995,0.0162499333997483,0
Up,-0.466308817846153,-1,0.389999999999418,0.0128492690617796,0
Up,-0.453768666370497,-0.941747572815534,5.42000000000007,0.0127672309656874,0
Up,-0.456111010623502,-0.496033914272256,0.0300000000006548,0.0100168496359729,0
Up,-0.45720516836078,-0.73477789815818,0.0100000000002183,0.0100045801465452,0
Down,-0.473934789319489,10.0769230769231,-0.0100000000002183,0.0096782057680993,0
Up,-0.484368541237178,10.0769230769231,10.75,0.00967821571366656,0
Up,-0.487624172247589,4.72833495618306,2.29999999999927,0.00747236742459667,0
Up,-0.390309478647576,218,2.06999999999971,0.00528972116047144,0
Up,-0.379256645122179,28.8,0.630000000001019,0.0048679687082569,0
Up,-0.363562815290423,75,0.0599999999994907,0.00471655474002919,0
Up,-0.324232057285314,75,4.34000000000015,0.00470223236221745,0
Up,-0.317617508102509,-0.966666666666667,1.11000000000058,0.0028175104593342,0
Up,-0.30909297253069,3.89130434782609,0.430000000000291,0.00258838058516697,0
Up,-0.306385642266139,-0.453773930008536,3.45999999999913,0.00250246284336009,0
Down,-0.568555848439021,-0.814910025706941,-0.0100000000002183,0.00179267473689348,0
Up,-0.577564337753037,-1,0.0100000000002183,0.00157408622039656,0
Down,-0.613510260473832,-1,-0.0100000000002183,0.00106534611060005,0
Down,-0.625533614739425,-1,-7.44999999999891,0.00101425614776041,0
Down,-0.625989435395963,-1,-7.17000000000007,0.00229850817425237,0
Down,-0.616340237610627,-1,-9.47000000000116,0.00347958451256081,0
Down,-0.480068670765324,-1,-0.0100000000002183,0.00263669043748904,0
Up,-0.477374978018494,-1,4.06000000000131,0.00264078735389806,0
Up,-0.492355879653689,-1,1.57999999999993,0.0018065070181934,0
Down,-0.49554353623321,-1,-0.0100000000002183,0.00148481478910778,0
Up,-0.572150961447239,-1,0.0100000000002183,0.00148481635966902,0
